Section,FrameNo,InterLat,InterLon,InterAlt,FrameNoCalculated,Sub_Distance__km_,MeasuredChainage,ReferencePoints,Latitude__deg_,Longitude__deg_,GPS_position_is_calculated,ImageFilename
0102100F01,1632,13.728392,100.5136486,256.1746773,1632,0.001,6.443901,km 8+900,13.72832562,100.513822,FALSE,1632.jpg
0102100F01,1633,13.72836095,100.5136175,256.4097954,1633,0.006,6.448795,km 8+900,13.7282945,100.513791,FALSE,1633.jpg
0102100F01,1634,13.7283299,100.5135863,256.6449134,1634,0.011,6.453663,km 8+900,13.72826339,100.51376,FALSE,1634.jpg
0102100F01,1635,13.72829885,100.5135551,256.8800314,1635,0.016,6.458492,km 8+900,13.72823228,100.513729,FALSE,1635.jpg
0102100F01,1636,13.7282678,100.513524,257.1151494,1636,0.021,6.463585,km 8+900,13.72820116,100.513698,FALSE,1636.jpg
0102100F01,1637,13.72823675,100.5134928,257.3502675,1637,0.026,6.468605,km 8+900,13.72817005,100.513667,FALSE,1637.jpg
0102100F01,1638,13.7282057,100.5134616,257.5853855,1638,0.031,6.473705,km 8+900,13.72813893,100.513636,FALSE,1638.jpg
0102100F01,1639,13.72817465,100.5134305,257.8205035,1639,0.036,6.478806,km 8+900,13.72810782,100.513605,FALSE,1639.jpg
0102100F01,1640,13.72814359,100.5133993,258.0556215,1640,0.041,6.483841,km 8+900,13.7280767,100.513574,FALSE,1640.jpg
0102100F01,1641,13.72811254,100.5133681,258.2907396,1641,0.046,6.488907,km 8+900,13.72804559,100.513543,FALSE,1641.jpg
0102100F01,1642,13.72808149,100.513337,258.5258576,1642,0.051,6.493977,km 8+900,13.72801448,100.513512,FALSE,1642.jpg
0102100F01,1643,13.72805044,100.5133058,258.7609756,1643,0.056,6.499004,km 8+900,13.72798336,100.513481,FALSE,1643.jpg
0102100F01,1644,13.72801939,100.5132746,258.9960936,1644,0.061,6.503975,km 8+900,13.72795225,100.51345,FALSE,1644.jpg
0102100F01,1645,13.72798834,100.5132435,259.2312117,1645,0.066,6.508854,km 8+900,13.72792113,100.513419,FALSE,1645.jpg
0102100F01,1646,13.72795729,100.5132123,259.4663297,1646,0.071,6.513752,km 8+900,13.72789002,100.513388,FALSE,1646.jpg
0102100F01,1647,13.72792624,100.5131811,259.7014477,1647,0.076,6.518776,km 8+900,13.7278589,100.513357,FALSE,1647.jpg
0102100F01,1648,13.72789519,100.51315,259.9365657,1648,0.081,6.523907,km 8+900,13.72782779,100.513326,FALSE,1648.jpg
0102100F01,1649,13.72786414,100.5131188,260.1716838,1649,0.086,6.528923,km 8+900,13.72779668,100.513295,FALSE,1649.jpg
0102100F01,1650,13.72783308,100.5130877,260.4068018,1650,0.091,6.533913,km 8+900,13.72776556,100.513264,FALSE,1650.jpg
0102100F01,1651,13.72780203,100.5130565,260.6419198,1651,0.096,6.538918,km 8+900,13.72773445,100.513233,FALSE,1651.jpg
0102100F01,1652,13.72777098,100.5130253,260.8770378,1652,0.101,6.54393,km 8+900,13.72770333,100.513202,FALSE,1652.jpg
0102100F01,1653,13.72773993,100.5129942,261.1121559,1653,0.106,6.54895,km 8+900,13.72767222,100.513171,FALSE,1653.jpg
0102100F01,1654,13.72770888,100.512963,261.3472739,1654,0.111,6.553955,km 8+900,13.7276411,100.51314,FALSE,1654.jpg
0102100F01,1655,13.72767783,100.5129318,261.5823919,1655,0.116,6.558994,km 8+900,13.72760999,100.513109,FALSE,1655.jpg
0102100F01,1656,13.72764678,100.5129007,261.8175099,1656,0.121,6.563999,km 8+900,13.72757888,100.513078,FALSE,1656.jpg
0102100F01,1657,13.72761573,100.5128695,262.052628,1657,0.126,6.569023,km 8+900,13.72754776,100.513047,FALSE,1657.jpg
0102100F01,1658,13.72758468,100.5128383,262.287746,1658,0.131,6.574039,km 8+900,13.72751665,100.513016,FALSE,1658.jpg
0102100F01,1659,13.72755362,100.5128072,262.522864,1659,0.136,6.579002,km 8+900,13.72748553,100.512985,FALSE,1659.jpg
0102100F01,1660,13.72752257,100.512776,262.757982,1660,0.141,6.584007,km 8+900,13.72745442,100.512954,FALSE,1660.jpg
0102100F01,1661,13.72749152,100.5127448,262.9931001,1661,0.146,6.589016,km 8+900,13.7274233,100.512923,FALSE,1661.jpg
0102100F01,1662,13.72746047,100.5127137,263.2282181,1662,0.151,6.594025,km 8+900,13.72739219,100.512892,FALSE,1662.jpg
0102100F01,1663,13.72742942,100.5126825,263.4633361,1663,0.156,6.599041,km 8+900,13.72736108,100.512861,FALSE,1663.jpg
0102100F01,1664,13.72739837,100.5126513,263.6984541,1664,0.161,6.604053,km 8+900,13.72732996,100.51283,FALSE,1664.jpg
0102100F01,1665,13.72736732,100.5126202,263.9335722,1665,0.166,6.609085,km 8+900,13.72729885,100.512799,FALSE,1665.jpg
0102100F01,1666,13.72733627,100.512589,264.1686902,1666,0.171,6.614109,km 8+900,13.72726773,100.512768,FALSE,1666.jpg
0102100F01,1667,13.72730522,100.5125578,264.4038082,1667,0.176,6.619133,km 8+900,13.72723662,100.512737,FALSE,1667.jpg
0102100F01,1668,13.72727417,100.5125267,264.6389262,1668,0.181,6.624157,km 8+900,13.7272055,100.512706,FALSE,1668.jpg
0102100F01,1669,13.72724311,100.5124955,264.8740443,1669,0.186,6.629169,km 8+900,13.72717439,100.512675,FALSE,1669.jpg
0102100F01,1670,13.72721206,100.5124644,265.1091623,1670,0.191,6.634186,km 8+900,13.72714328,100.512644,FALSE,1670.jpg
0102100F01,1671,13.72718101,100.5124332,265.3442803,1671,0.197,6.639286,km 8+900,13.72711216,100.512613,FALSE,1671.jpg
0102100F01,1672,13.72714996,100.512402,265.5793983,1672,0.202,6.644409,km 8+900,13.72708105,100.512582,FALSE,1672.jpg
0102100F01,1673,13.72711891,100.5123709,265.8145164,1673,0.207,6.649456,km 8+900,13.72704993,100.512551,FALSE,1673.jpg
0102100F01,1674,13.72708786,100.5123397,266.0496344,1674,0.212,6.654518,km 8+900,13.72701882,100.51252,FALSE,1674.jpg
0102100F01,1675,13.72705681,100.5123085,266.2847524,1675,0.217,6.659531,km 8+900,13.7269877,100.512489,FALSE,1675.jpg
0102100F01,1676,13.72702576,100.5122774,266.5198704,1676,0.222,6.664555,km 8+900,13.72695659,100.512458,FALSE,1676.jpg
0102100F01,1677,13.72699471,100.5122462,266.7549885,1677,0.227,6.669552,km 8+900,13.72692548,100.512427,FALSE,1677.jpg
0102100F01,1678,13.72696365,100.512215,266.9901065,1678,0.232,6.674561,km 8+900,13.72689436,100.512396,FALSE,1678.jpg
0102100F01,1679,13.7269326,100.5121839,267.2252245,1679,0.237,6.679554,km 8+900,13.72686325,100.512365,FALSE,1679.jpg
0102100F01,1680,13.72690155,100.5121527,267.4603425,1680,0.242,6.684555,km 8+900,13.72683213,100.512334,FALSE,1680.jpg
0102100F01,1681,13.7268705,100.5121215,267.6954606,1681,0.247,6.689568,km 8+900,13.72680102,100.512303,FALSE,1681.jpg
0102100F01,1682,13.72683945,100.5120904,267.9305786,1682,0.252,6.694603,km 8+900,13.7267699,100.512272,FALSE,1682.jpg
0102100F01,1683,13.7268084,100.5120592,268.1656966,1683,0.257,6.699646,km 8+900,13.72673879,100.512241,FALSE,1683.jpg
0102100F01,1684,13.72677735,100.512028,268.4008146,1684,0.262,6.704674,km 8+900,13.72670768,100.51221,FALSE,1684.jpg
0102100F01,1685,13.7267463,100.5119969,268.6359327,1685,0.267,6.709694,km 8+900,13.72667656,100.512179,FALSE,1685.jpg
0102100F01,1686,13.72671525,100.5119657,268.8710507,1686,0.272,6.71471,km 8+900,13.72664545,100.512148,FALSE,1686.jpg
0102100F01,1687,13.7266842,100.5119345,269.1061687,1687,0.277,6.719707,km 8+900,13.72661433,100.512117,FALSE,1687.jpg
0102100F01,1688,13.72665314,100.5119034,269.3412867,1688,0.282,6.724716,km 8+900,13.72658322,100.512086,FALSE,1688.jpg
0102100F01,1689,13.72662209,100.5118722,269.5764048,1689,0.287,6.729733,km 8+900,13.7265521,100.512055,FALSE,1689.jpg
0102100F01,1690,13.72659104,100.5118411,269.8115228,1690,0.292,6.734737,km 8+900,13.72652099,100.512024,FALSE,1690.jpg
0102100F01,1691,13.72655999,100.5118099,270.0466408,1691,0.297,6.739738,km 8+900,13.72648988,100.511993,FALSE,1691.jpg
0102100F01,1692,13.72652894,100.5117787,270.2817588,1692,0.302,6.744736,km 8+900,13.72645876,100.511962,FALSE,1692.jpg
0102100F01,1693,13.72649789,100.5117476,270.5168769,1693,0.307,6.749741,km 8+900,13.72642765,100.511931,FALSE,1693.jpg
0102100F01,1694,13.72646684,100.5117164,270.7519949,1694,0.312,6.754742,km 8+900,13.72639653,100.5119,FALSE,1694.jpg
0102100F01,1695,13.72643579,100.5116852,270.9871129,1695,0.317,6.759743,km 8+900,13.72636542,100.511869,FALSE,1695.jpg
0102100F01,1696,13.72640474,100.5116541,271.2222309,1696,0.322,6.764748,km 8+900,13.7263343,100.511838,FALSE,1696.jpg
0102100F01,1697,13.72637368,100.5116229,271.457349,1697,0.327,6.76976,km 8+900,13.72630319,100.511807,FALSE,1697.jpg
0102100F01,1698,13.72634263,100.5115917,271.692467,1698,0.332,6.77478,km 8+900,13.72627208,100.511776,FALSE,1698.jpg
0102100F01,1699,13.72631158,100.5115606,271.927585,1699,0.337,6.779774,km 8+900,13.72624096,100.511745,FALSE,1699.jpg
