Section,Distance (km),Sub Distance (km),GNaverage,Latitude,Longitude
0101100R02,62.583,6.97,0.314999998,13.72005874,100.5528534
0101100R02,62.588,6.965,0.316666663,13.72009362,100.5528497
0101100R02,62.593,6.96,0.340000004,13.72014359,100.552844
0101100R02,62.598,6.955,0.340000004,13.72018699,100.5528411
0101100R02,62.603,6.95,0.356666684,13.72023009,100.5528328
0101100R02,62.608,6.945,0.353333354,13.72027113,100.5528287
0101100R02,62.613,6.94,0.335000008,13.72031423,100.552816
0101100R02,62.618,6.935,0.324999988,13.72035933,100.5528106
0101100R02,62.623,6.93,0.330000013,13.72040483,100.5528059
0101100R02,62.628,6.925,0.314999998,13.72045033,100.5528012
0101100R02,62.633,6.92,0.314999998,13.72049513,100.5527965
0101100R02,62.638,6.915,0.330000013,13.72054003,100.5527919
0101100R02,62.643,6.91,0.305000007,13.72058483,100.5527873
0101100R02,62.648,6.905,0.314999998,13.72062983,100.5527829
0101100R02,62.653,6.9,0.333333343,13.72067733,100.5527843
0101100R02,62.658,6.895,0.319999993,13.72072463,100.5527857
0101100R02,62.663,6.89,0.330000013,13.72077223,100.5527872
0101100R02,62.668,6.885,0.349999994,13.72081843,100.5527849
0101100R02,62.673,6.88,0.323333353,13.72086343,100.55278
0101100R02,62.678,6.875,0.314999998,13.72090883,100.5527751
0101100R02,62.683,6.87,0.335000008,13.72095403,100.5527702
0101100R02,62.688,6.865,0.350000024,13.72099893,100.5527656
0101100R02,62.693,6.86,0.340000004,13.72104383,100.5527609
0101100R02,62.698,6.855,0.330000013,13.72108893,100.5527563
0101100R02,62.703,6.85,0.323333323,13.72113383,100.5527534
0101100R02,62.708,6.845,0.324999988,13.72117913,100.5527514
0101100R02,62.713,6.84,0.330000013,13.72122433,100.5527493
0101100R02,62.718,6.835,0.330000013,13.72126943,100.5527475
0101100R02,62.723,6.83,0.340000004,13.72131373,100.5527463
0101100R02,62.728,6.825,0.314999998,13.72135793,100.5527452
0101100R02,62.733,6.82,0.336666673,13.72140233,100.552744
0101100R02,62.738,6.815,0.336666673,13.72144703,100.5527402
0101100R02,62.743,6.81,0.329999983,13.72149153,100.5527358
0101100R02,62.748,6.805,0.340000004,13.72153633,100.5527314
0101100R02,62.753,6.8,0.313333333,13.72158153,100.5527252
0101100R02,62.758,6.795,0.360000014,13.72162713,100.5527161
0101100R02,62.763,6.79,0.335000008,13.72167313,100.552707
0101100R02,62.768,6.785,0.326666683,13.72171903,100.5526978
0101100R02,62.773,6.78,0.329999983,13.72176393,100.5526925
0101100R02,62.778,6.775,0.324999988,13.72180913,100.5526872
0101100R02,62.783,6.77,0.319999993,13.72185423,100.5526819
0101100R02,62.788,6.765,0.323333323,13.72189913,100.5526768
0101100R02,62.793,6.76,0.324999988,13.72194423,100.5526718
0101100R02,62.798,6.755,0.319999993,13.72198913,100.5526668
0101100R02,62.803,6.75,0.323333323,13.72203423,100.5526619
0101100R02,62.808,6.745,0.330000013,13.72207923,100.5526571
0101100R02,62.813,6.74,0.330000013,13.72212423,100.5526525
0101100R02,62.818,6.735,0.336666673,13.72216923,100.5526477
0101100R02,62.823,6.73,0.330000013,13.72221453,100.5526431
0101100R02,62.828,6.725,0.319999993,13.72225983,100.5526384
0101100R02,62.833,6.72,0.316666663,13.72230523,100.5526337
0101100R02,62.838,6.715,0.330000013,13.72235043,100.5526286
0101100R02,62.843,6.71,0.330000013,13.72239523,100.5526227
0101100R02,62.848,6.705,0.343333334,13.72244023,100.5526169
0101100R02,62.853,6.7,0.349999994,13.72248503,100.5526111
0101100R02,62.858,6.695,0.319999993,13.72252963,100.5526067
0101100R02,62.863,6.69,0.343333334,13.72257443,100.5526023
0101100R02,62.868,6.685,0.336666673,13.72261893,100.552598
0101100R02,62.873,6.68,0.344999999,13.72266373,100.5525933
0101100R02,62.878,6.675,0.360000014,13.72270863,100.5525884
0101100R02,62.883,6.67,0.313333333,13.72275323,100.5525834
0101100R02,62.888,6.665,0.310000002,13.72279833,100.5525784
0101100R02,62.893,6.66,0.324999988,13.72284313,100.5525732
0101100R02,62.898,6.655,0.306666672,13.72288773,100.552568
0101100R02,62.903,6.65,0.310000002,13.72293263,100.5525627
0101100R02,62.908,6.645,0.300000012,13.72297783,100.552558
0101100R02,62.913,6.64,0.286666662,13.72302333,100.5525537
0101100R02,62.918,6.635,0.306666672,13.72306903,100.5525493
0101100R02,62.923,6.63,0.314999998,13.72311453,100.5525448
0101100R02,62.928,6.625,0.336666673,13.72315943,100.5525398
0101100R02,62.933,6.62,0.340000004,13.72320463,100.5525348
0101100R02,62.938,6.615,0.340000004,13.72324953,100.5525299
0101100R02,62.943,6.61,0.349999994,13.72329473,100.5525246
0101100R02,62.948,6.605,0.346666664,13.72333963,100.5525193
0101100R02,62.953,6.6,0.340000004,13.72338453,100.5525141
0101100R02,62.958,6.595,0.349999994,13.72342963,100.5525092
0101100R02,62.963,6.59,0.349999994,13.72347463,100.5525051
0101100R02,62.968,6.585,0.360000014,13.72351963,100.552501
0101100R02,62.973,6.58,0.355000019,13.72356473,100.5524969
0101100R02,62.978,6.575,0.346666664,13.72361003,100.552492
0101100R02,62.983,6.57,0.316666663,13.72365503,100.5524871
0101100R02,62.988,6.565,0.269999981,13.72370013,100.5524821
0101100R02,62.993,6.56,0.303333312,13.72374533,100.5524775
0101100R02,62.998,6.555,0.366666675,13.72379003,100.5524732
0101100R02,63.003,6.55,0.305000007,13.72383503,100.5524689
0101100R02,63.008,6.545,0.285000026,13.72387993,100.5524645
0101100R02,63.013,6.54,0.25666666,13.72392513,100.5524602
0101100R02,63.018,6.535,0.224999994,13.72397053,100.5524559
0101100R02,63.023,6.53,0.219999999,13.72401553,100.5524516
0101100R02,63.028,6.525,0.233333349,13.72406073,100.5524474
0101100R02,63.033,6.52,0.245000005,13.72410573,100.5524434
0101100R02,63.038,6.515,0.219999999,13.72415023,100.5524395
0101100R02,63.043,6.51,0.219999984,13.72419523,100.5524354
0101100R02,63.048,6.505,0.266666681,13.72424023,100.5524315
0101100R02,63.053,6.5,0.25,13.72428493,100.5524275
0101100R02,63.058,6.495,0.24000001,13.72432993,100.5524235
0101100R02,63.063,6.49,0.219999984,13.72437503,100.5524195
0101100R02,63.068,6.485,0.229999989,13.72442043,100.5524156
0101100R02,63.073,6.48,0.230000004,13.72446583,100.5524116
0101100R02,63.078,6.475,0.25333333,13.72451103,100.5524077
0101100R02,63.083,6.47,0.234999999,13.72455613,100.5524046
0101100R02,63.088,6.465,0.239999995,13.72460113,100.5524015
0101100R02,63.093,6.46,0.200000003,13.72464603,100.5523985
0101100R02,63.098,6.455,0.245000005,13.72469103,100.5523955
0101100R02,63.103,6.45,0.239999995,13.72473593,100.5523927
0101100R02,63.108,6.445,0.25666666,13.72478063,100.5523899
0101100R02,63.113,6.44,0.233333334,13.72482553,100.5523871
0101100R02,63.118,6.435,0.185000002,13.72487063,100.5523843
0101100R02,63.123,6.43,0.199999988,13.72491563,100.5523815
0101100R02,63.128,6.425,0.216666654,13.72496063,100.5523787
0101100R02,63.133,6.42,0.215000004,13.72500593,100.5523759
0101100R02,63.138,6.415,0.215000004,13.72505083,100.5523731
0101100R02,63.143,6.41,0.236666679,13.72509613,100.5523703
0101100R02,63.148,6.405,0.234999999,13.72514163,100.5523675
0101100R02,63.153,6.4,0.25,13.72518673,100.5523649
0101100R02,63.158,6.395,0.279999971,13.72523223,100.5523623
0101100R02,63.163,6.39,0.300000012,13.72527723,100.5523598
0101100R02,63.168,6.385,0.300000012,13.72532233,100.5523574
0101100R02,63.173,6.38,0.25999999,13.72536743,100.5523554
0101100R02,63.178,6.375,0.24333334,13.72541213,100.5523535
0101100R02,63.183,6.37,0.245000005,13.72545703,100.5523515
0101100R02,63.188,6.365,0.216666654,13.72550173,100.5523499
0101100R02,63.193,6.36,0.24333334,13.72554633,100.5523486
0101100R02,63.198,6.355,0.219999999,13.72559093,100.5523472
0101100R02,63.203,6.35,0.25,13.72563553,100.5523458
0101100R02,63.208,6.345,0.24333334,13.72568043,100.5523422
0101100R02,63.213,6.34,0.230000004,13.72572563,100.5523386
0101100R02,63.218,6.335,0.280000001,13.72577083,100.552335
0101100R02,63.223,6.33,0.276666671,13.72581563,100.5523322
0101100R02,63.228,6.325,0.289999992,13.72586023,100.5523305
0101100R02,63.233,6.32,0.284999996,13.72590513,100.5523288
0101100R02,63.238,6.315,0.280000001,13.72594953,100.5523272
0101100R02,63.243,6.31,0.280000001,13.72599533,100.5523224
0101100R02,63.248,6.305,0.245000005,13.72604103,100.5523169
0101100R02,63.253,6.3,0.270000011,13.72608693,100.5523113
0101100R02,63.258,6.295,0.25666666,13.72613293,100.5523065
0101100R02,63.263,6.29,0.270000011,13.72617783,100.5523048
0101100R02,63.268,6.285,0.264999986,13.72622313,100.5523031
0101100R02,63.273,6.28,0.266666651,13.72626833,100.5523015
0101100R02,63.278,6.275,0.254999995,13.72631313,100.5522985
0101100R02,63.283,6.27,0.284999996,13.72635823,100.5522945
0101100R02,63.288,6.265,0.289999992,13.72640343,100.5522906
0101100R02,63.293,6.26,0.295000017,13.72644833,100.5522867
0101100R02,63.298,6.255,0.289999992,13.72649303,100.5522819
0101100R02,63.303,6.25,0.310000002,13.72653753,100.5522771
0101100R02,63.308,6.245,0.289999992,13.72658213,100.5522724
0101100R02,63.313,6.24,0.295000017,13.72662713,100.5522679
0101100R02,63.318,6.235,0.310000002,13.72667233,100.5522636
0101100R02,63.323,6.23,0.333333343,13.72671773,100.5522594
0101100R02,63.328,6.225,0.330000013,13.72676313,100.5522552
0101100R02,63.333,6.22,0.335000008,13.72680793,100.5522507
0101100R02,63.338,6.215,0.333333343,13.72685283,100.5522462
0101100R02,63.343,6.21,0.319999993,13.72689773,100.5522417
0101100R02,63.348,6.205,0.335000008,13.72694253,100.5522371
0101100R02,63.353,6.2,0.346666664,13.72698763,100.5522322
0101100R02,63.358,6.195,0.340000004,13.72703283,100.5522274
0101100R02,63.363,6.19,0.330000013,13.72707763,100.5522226
0101100R02,63.368,6.185,0.349999994,13.72712263,100.552218
0101100R02,63.373,6.18,0.336666673,13.72716773,100.5522135
0101100R02,63.379,6.175,0.340000004,13.72721243,100.552209
0101100R02,63.383,6.17,0.323333353,13.72725733,100.5522044
0101100R02,63.388,6.165,0.330000013,13.72730233,100.5521996
0101100R02,63.393,6.16,0.319999993,13.72734703,100.5521948
0101100R02,63.398,6.155,0.305000007,13.72739193,100.55219
0101100R02,63.403,6.15,0.319999993,13.72743673,100.5521852
0101100R02,63.408,6.145,0.319999993,13.72748183,100.5521804
0101100R02,63.413,6.14,0.300000012,13.72752693,100.5521756
0101100R02,63.418,6.135,0.276666671,13.72757173,100.5521707
0101100R02,63.423,6.13,0.295000017,13.72761663,100.5521656
0101100R02,63.428,6.125,0.330000013,13.72766153,100.5521605
0101100R02,63.433,6.12,0.330000013,13.72770623,100.5521554
0101100R02,63.438,6.115,0.353333354,13.72775123,100.5521501
0101100R02,63.443,6.11,0.319999993,13.72779643,100.5521446
0101100R02,63.448,6.105,0.299999982,13.72784163,100.5521392
0101100R02,63.453,6.1,0.323333323,13.72788683,100.5521337
0101100R02,63.458,6.095,0.310000002,13.72793143,100.5521283
0101100R02,63.463,6.09,0.330000013,13.72797593,100.5521228
0101100R02,63.468,6.085,0.286666662,13.72802073,100.5521173
0101100R02,63.473,6.08,0.310000002,13.72806573,100.5521118
0101100R02,63.478,6.075,0.344999999,13.72811113,100.5521062
0101100R02,63.483,6.07,0.336666673,13.72815633,100.5521006
0101100R02,63.488,6.065,0.310000002,13.72820143,100.5520951
0101100R02,63.493,6.06,0.289999992,13.72824633,100.5520895
0101100R02,63.498,6.055,0.276666641,13.72829143,100.5520839
0101100R02,63.503,6.05,0.300000012,13.72833633,100.5520784
0101100R02,63.508,6.045,0.324999988,13.72838113,100.5520729
0101100R02,63.513,6.04,0.323333353,13.72842623,100.5520673
0101100R02,63.518,6.035,0.296666682,13.72847083,100.5520618
0101100R02,63.523,6.03,0.310000002,13.72851583,100.5520565
0101100R02,63.528,6.025,0.275000006,13.72856093,100.5520516
0101100R02,63.533,6.02,0.293333322,13.72860563,100.5520467
0101100R02,63.538,6.015,0.264999986,13.72865073,100.5520417
0101100R02,63.543,6.01,0.289999992,13.72869543,100.5520363
0101100R02,63.548,6.005,0.310000002,13.72874053,100.5520308
0101100R02,63.553,6,0.300000012,13.72878563,100.5520253
0101100R02,63.558,5.995,0.319999993,13.72883003,100.5520202
0101100R02,63.563,5.99,0.293333352,13.72887433,100.5520153
0101100R02,63.568,5.985,0.280000001,13.72891863,100.5520105
0101100R02,63.573,5.98,0.300000012,13.72896263,100.5520056
0101100R02,63.578,5.975,0.273333341,13.72900803,100.5519998
0101100R02,63.583,5.97,0.273333341,13.72905323,100.551994
0101100R02,63.588,5.965,0.275000006,13.72909833,100.5519882
0101100R02,63.593,5.96,0.270000011,13.72914363,100.5519829
0101100R02,63.598,5.955,0.296666682,13.72918883,100.5519781
0101100R02,63.603,5.95,0.310000002,13.72923393,100.5519732
0101100R02,63.608,5.945,0.300000012,13.72927903,100.5519683
0101100R02,63.613,5.94,0.303333342,13.72932433,100.5519634
0101100R02,63.618,5.935,0.310000002,13.72936943,100.5519585
0101100R02,63.623,5.93,0.310000002,13.72941483,100.5519536
0101100R02,63.628,5.925,0.303333342,13.72945943,100.551949
0101100R02,63.633,5.92,0.303333342,13.72950403,100.5519447
0101100R02,63.638,5.915,0.300000012,13.72954873,100.5519404
0101100R02,63.643,5.91,0.299999982,13.72959343,100.5519365
0101100R02,63.648,5.905,0.313333333,13.72963893,100.5519347
0101100R02,63.653,5.9,0.319999993,13.72968453,100.551933
0101100R02,63.658,5.895,0.310000002,13.72972973,100.5519313
0101100R02,63.663,5.89,0.300000012,13.72977473,100.5519243
0101100R02,63.668,5.885,0.280000001,13.72981953,100.5519155
0101100R02,63.673,5.88,0.264999986,13.72986413,100.5519066
0101100R02,63.678,5.875,0.303333342,13.72990923,100.5518999
0101100R02,63.683,5.87,0.314999998,13.72995463,100.5518972
0101100R02,63.688,5.865,0.314999998,13.72999993,100.5518946
0101100R02,63.693,5.86,0.293333322,13.73004563,100.5518919
0101100R02,63.698,5.855,0.296666682,13.73009043,100.5518869
0101100R02,63.703,5.85,0.319999993,13.73013553,100.5518819
0101100R02,63.708,5.845,0.310000002,13.73018073,100.5518768
0101100R02,63.713,5.84,0.330000013,13.73022563,100.5518715
0101100R02,63.718,5.835,0.310000002,13.73027053,100.5518661
0101100R02,63.723,5.83,0.310000002,13.73031583,100.5518607
0101100R02,63.728,5.825,0.286666662,13.73036083,100.5518554
0101100R02,63.733,5.82,0.289999992,13.73040553,100.5518502
0101100R02,63.738,5.815,0.280000001,13.73045063,100.551845
0101100R02,63.743,5.81,0.303333342,13.73049553,100.5518399
0101100R02,63.748,5.805,0.310000002,13.73054103,100.5518347
0101100R02,63.753,5.8,0.305000007,13.73058653,100.5518295
0101100R02,63.758,5.795,0.270000011,13.73063163,100.5518243
0101100R02,63.763,5.79,0.280000001,13.73067673,100.5518194
0101100R02,63.768,5.785,0.264999986,13.73072153,100.5518145
0101100R02,63.773,5.78,0.303333342,13.73076633,100.5518097
0101100R02,63.778,5.775,0.270000011,13.73081123,100.5518049
0101100R02,63.783,5.77,0.264999986,13.73085563,100.5518001
0101100R02,63.788,5.765,0.275000006,13.73090023,100.5517952
0101100R02,63.793,5.76,0.306666672,13.73094473,100.5517903
0101100R02,63.798,5.755,0.330000013,13.73098683,100.5517847
0101100R02,63.803,5.75,0.305000007,13.73102933,100.5517789
0101100R02,63.808,5.745,0.296666652,13.73107163,100.5517732
0101100R02,63.813,5.74,0.310000002,13.73111773,100.5517689
0101100R02,63.818,5.735,0.295000017,13.73116533,100.551765
0101100R02,63.823,5.73,0.293333322,13.73121273,100.5517611
0101100R02,63.828,5.725,0.286666662,13.73125893,100.5517569
0101100R02,63.833,5.72,0.275000006,13.73130343,100.5517521
0101100R02,63.838,5.715,0.25,13.73134783,100.5517473
0101100R02,63.843,5.71,0.266666681,13.73139213,100.5517426
0101100R02,63.848,5.705,0.25999999,13.73143723,100.5517375
0101100R02,63.853,5.7,0.270000011,13.73148223,100.5517325
0101100R02,63.858,5.695,0.266666651,13.73152743,100.5517275
0101100R02,63.863,5.69,0.25999999,13.73157243,100.5517226
0101100R02,63.868,5.685,0.280000001,13.73161743,100.5517179
0101100R02,63.873,5.68,0.269999981,13.73166243,100.5517131
0101100R02,63.878,5.675,0.310000002,13.73170753,100.5517083
0101100R02,63.883,5.67,0.389999986,13.73175223,100.5517033
0101100R02,63.888,5.665,0.393333316,13.73179703,100.5516983
0101100R02,63.893,5.66,0.373333335,13.73184193,100.5516933
0101100R02,63.898,5.655,0.425000012,13.73188673,100.5516886
0101100R02,63.903,5.65,0.413333327,13.73193173,100.5516839
0101100R02,63.908,5.645,0.443333298,13.73197673,100.5516792
0101100R02,63.913,5.64,0.399999976,13.73202143,100.5516742
0101100R02,63.918,5.635,0.405000001,13.73206643,100.5516689
0101100R02,63.923,5.63,0.429999977,13.73211113,100.5516636
0101100R02,63.928,5.625,0.435000002,13.73215603,100.5516581
0101100R02,63.933,5.62,0.420000017,13.73220113,100.5516502
0101100R02,63.938,5.615,0.389999986,13.73224593,100.5516424
0101100R02,63.943,5.61,0.409999996,13.73229103,100.5516345
0101100R02,63.948,5.605,0.400000006,13.73233603,100.5516285
0101100R02,63.953,5.6,0.376666665,13.73238103,100.5516236
0101100R02,63.958,5.595,0.386666656,13.73242623,100.5516186
0101100R02,63.963,5.59,0.389999986,13.73247123,100.5516136
0101100R02,63.968,5.585,0.383333325,13.73251623,100.5516084
0101100R02,63.973,5.58,0.393333316,13.73256113,100.5516032
0101100R02,63.978,5.575,0.38499999,13.73260613,100.551598
0101100R02,63.983,5.57,0.389999986,13.73265093,100.551593
0101100R02,63.988,5.565,0.370000005,13.73269563,100.5515881
0101100R02,63.993,5.56,0.350000024,13.73274073,100.5515831
0101100R02,63.998,5.555,0.360000014,13.73278543,100.5515783
0101100R02,64.003,5.55,0.349999994,13.73283033,100.5515737
0101100R02,64.008,5.545,0.36500001,13.73287513,100.5515691
0101100R02,64.013,5.54,0.355000019,13.73291993,100.5515646
0101100R02,64.018,5.535,0.389999986,13.73296523,100.5515597
0101100R02,64.023,5.53,0.376666665,13.73301023,100.5515548
0101100R02,64.028,5.525,0.360000014,13.73305533,100.5515499
0101100R02,64.033,5.52,0.376666665,13.73310053,100.5515451
0101100R02,64.038,5.515,0.383333325,13.73314483,100.5515406
0101100R02,64.043,5.51,0.370000005,13.73318953,100.5515361
0101100R02,64.048,5.505,0.38499999,13.73323413,100.5515315
0101100R02,64.053,5.5,0.379999995,13.73327903,100.5515269
0101100R02,64.058,5.495,0.370000005,13.73332453,100.5515223
0101100R02,64.063,5.49,0.38499999,13.73336983,100.5515177
0101100R02,64.068,5.485,0.383333325,13.73341483,100.551513
0101100R02,64.073,5.48,0.400000006,13.73345993,100.5515082
0101100R02,64.078,5.475,0.375,13.73350473,100.5515033
0101100R02,64.083,5.47,0.383333325,13.73354983,100.5514985
0101100R02,64.088,5.465,0.366666675,13.73359483,100.5514934
0101100R02,64.093,5.46,0.379999995,13.73363963,100.5514883
0101100R02,64.098,5.455,0.376666665,13.73368473,100.5514832
0101100R02,64.103,5.45,0.403333336,13.73372903,100.5514773
0101100R02,64.108,5.445,0.38499999,13.73377233,100.5514699
0101100R02,64.113,5.44,0.400000006,13.73381593,100.5514625
0101100R02,64.118,5.435,0.383333325,13.73385943,100.5514551
0101100R02,64.123,5.43,0.394999981,13.73390393,100.5514517
0101100R02,64.128,5.425,0.344999999,13.73394913,100.5514491
