Section,Distance (km),Sub Distance (km),GNaverage,Latitude,Longitude
0101100R03,99.344,7.28,0.276666671,13.717666,100.5541851
0101100R03,99.349,7.275,0.289999992,13.7176939,100.5541492
0101100R03,99.354,7.27,0.25,13.7177257,100.5541144
0101100R03,99.359,7.265,0.280000001,13.7177585,100.5540804
0101100R03,99.364,7.26,0.266666651,13.7177912,100.5540465
0101100R03,99.369,7.255,0.284999996,13.7178205,100.5540115
0101100R03,99.374,7.25,0.25333333,13.7178458,100.5539751
0101100R03,99.379,7.245,0.263333321,13.7178709,100.5539391
0101100R03,99.384,7.24,0.295000017,13.7178963,100.5539034
0101100R03,99.389,7.235,0.269999981,13.7179267,100.5538689
0101100R03,99.394,7.23,0.269999981,13.717957,100.5538345
0101100R03,99.399,7.225,0.219999999,13.7179869,100.5538006
0101100R03,99.404,7.22,0.254999995,13.7180194,100.5537671
0101100R03,99.409,7.215,0.24333334,13.7180535,100.5537339
0101100R03,99.414,7.21,0.219999999,13.7180873,100.5537009
0101100R03,99.419,7.205,0.25,13.7181206,100.5536686
0101100R03,99.424,7.2,0.226666674,13.718152,100.5536394
0101100R03,99.429,7.195,0.220000014,13.7181832,100.5536104
0101100R03,99.434,7.19,0.25999999,13.7182141,100.5535817
0101100R03,99.439,7.185,0.25333333,13.7182464,100.5535535
0101100R03,99.444,7.18,0.239999995,13.7182805,100.5535259
0101100R03,99.449,7.175,0.234999999,13.7183144,100.5534985
0101100R03,99.454,7.17,0.200000003,13.7183482,100.5534711
0101100R03,99.459,7.165,0.203333333,13.7183849,100.5534432
0101100R03,99.464,7.16,0.25999999,13.7184227,100.5534151
0101100R03,99.469,7.155,0.25,13.7184606,100.5533868
0101100R03,99.474,7.15,0.24333334,13.7184987,100.5533588
0101100R03,99.479,7.145,0.254999995,13.71852635,100.5533775
0101100R03,99.484,7.14,0.25999999,13.71856495,100.5533518
0101100R03,99.489,7.135,0.25,13.71859877,100.5533169
0101100R03,99.494,7.13,0.25,13.71863827,100.5532946
0101100R03,99.499,7.125,0.239999995,13.71867837,100.553275
0101100R03,99.504,7.12,0.25999999,13.71871837,100.5532555
0101100R03,99.509,7.115,0.25999999,13.71875857,100.5532359
0101100R03,99.514,7.11,0.270000011,13.71879867,100.5532163
0101100R03,99.519,7.105,0.245000005,13.71883857,100.5531968
0101100R03,99.524,7.1,0.24333334,13.71887857,100.5531773
0101100R03,99.529,7.095,0.25999999,13.7189184,100.5531484
0101100R03,99.534,7.09,0.239999995,13.7189583,100.5531289
0101100R03,99.539,7.085,0.230000004,13.7189983,100.5531094
0101100R03,99.544,7.08,0.219999999,13.7190384,100.5530898
0101100R03,99.549,7.075,0.239999995,13.7190781,100.5530705
0101100R03,99.554,7.07,0.25333333,13.7191182,100.5530512
0101100R03,99.559,7.065,0.233333334,13.7191613,100.5530354
0101100R03,99.564,7.06,0.230000004,13.7192044,100.5530196
0101100R03,99.569,7.055,0.219999984,13.7192476,100.5530037
0101100R03,99.574,7.05,0.24000001,13.71929875,100.5529769
0101100R03,99.579,7.045,0.245000005,13.71935344,100.5529482
0101100R03,99.584,7.04,0.245000005,13.7194053,100.5529313
0101100R03,99.589,7.035,0.219999984,13.71943802,100.5529129
0101100R03,99.594,7.03,0.215000004,13.71946417,100.5529048
0101100R03,99.599,7.025,0.215000004,13.71949873,100.5528981
0101100R03,99.604,7.02,0.209999993,13.71954204,100.5528963
0101100R03,99.609,7.015,0.245000005,13.71958884,100.5528915
0101100R03,99.614,7.01,0.200000003,13.71964171,100.5528826
0101100R03,99.619,7.005,0.226666674,13.7196834,100.5528802
0101100R03,99.624,7,0.263333321,13.7197288,100.5528741
0101100R03,99.629,6.995,0.224999994,13.7197738,100.552868
0101100R03,99.634,6.99,0.266666651,13.71982181,100.5528613
0101100R03,99.639,6.985,0.283333331,13.71986545,100.5528434
0101100R03,99.644,6.98,0.264999986,13.7199089,100.5528449
0101100R03,99.649,6.975,0.264999986,13.71995655,100.5528378
0101100R03,99.654,6.97,0.200000003,13.72000733,100.5528349
0101100R03,99.659,6.965,0.210000008,13.7200422,100.5528313
0101100R03,99.664,6.96,0.234999999,13.72009217,100.5528255
0101100R03,99.669,6.955,0.230000004,13.72013557,100.5528227
0101100R03,99.674,6.95,0.25999999,13.72017867,100.5528143
0101100R03,99.679,6.945,0.25,13.7202583,100.5528164
0101100R03,99.684,6.94,0.25,13.7203004,100.552805
0101100R03,99.689,6.935,0.25999999,13.7203447,100.5527999
0101100R03,99.694,6.93,0.219999999,13.7203897,100.5527948
0101100R03,99.699,6.925,0.233333334,13.7204356,100.5527895
0101100R03,99.704,6.92,0.233333334,13.720481,100.5527843
0101100R03,99.709,6.915,0.199999988,13.720525,100.5527794
0101100R03,99.714,6.91,0.24000001,13.7205702,100.5527744
0101100R03,99.719,6.905,0.270000011,13.7206167,100.5527692
0101100R03,99.724,6.9,0.254999995,13.7206616,100.5527643
0101100R03,99.729,6.895,0.25,13.7207061,100.5527596
0101100R03,99.734,6.89,0.25,13.7207516,100.5527547
0101100R03,99.739,6.885,0.219999999,13.7207977,100.5527517
0101100R03,99.744,6.88,0.239999995,13.7208449,100.5527511
0101100R03,99.749,6.875,0.24333334,13.7208924,100.5527505
0101100R03,99.754,6.87,0.25999999,13.7209395,100.5527486
0101100R03,99.759,6.865,0.264999986,13.7209842,100.552743
0101100R03,99.764,6.86,0.25,13.7210293,100.5527374
0101100R03,99.769,6.855,0.233333334,13.7210745,100.5527319
0101100R03,99.774,6.85,0.230000004,13.7211188,100.5527267
0101100R03,99.779,6.845,0.264999986,13.7211636,100.5527215
0101100R03,99.784,6.84,0.280000001,13.7212089,100.5527165
0101100R03,99.789,6.835,0.280000001,13.7212535,100.5527119
0101100R03,99.794,6.83,0.284999996,13.721299,100.5527072
0101100R03,99.799,6.825,0.283333331,13.7213442,100.5527022
0101100R03,99.804,6.82,0.284999996,13.7213892,100.5526971
0101100R03,99.809,6.815,0.284999996,13.7214346,100.5526918
0101100R03,99.814,6.81,0.263333321,13.7214797,100.5526873
0101100R03,99.819,6.805,0.25999999,13.7215247,100.5526828
0101100R03,99.824,6.8,0.25,13.7215695,100.5526783
0101100R03,99.829,6.795,0.286666662,13.7216144,100.5526735
0101100R03,99.834,6.79,0.286666662,13.7216594,100.5526687
0101100R03,99.839,6.785,0.289999992,13.7217044,100.552664
0101100R03,99.844,6.78,0.300000012,13.7217498,100.5526592
0101100R03,99.849,6.775,0.333333343,13.7217948,100.5526545
0101100R03,99.854,6.77,0.24000001,13.7218397,100.5526495
0101100R03,99.859,6.765,0.290000021,13.7218844,100.5526444
0101100R03,99.864,6.76,0.286666662,13.7219291,100.5526393
0101100R03,99.869,6.755,0.290000021,13.7219741,100.5526346
0101100R03,99.874,6.75,0.289999992,13.722019,100.5526299
0101100R03,99.879,6.745,0.293333322,13.7220639,100.5526252
0101100R03,99.884,6.74,0.300000012,13.7221091,100.5526209
0101100R03,99.889,6.735,0.300000012,13.7221543,100.5526165
0101100R03,99.894,6.73,0.303333342,13.7221991,100.552612
0101100R03,99.899,6.725,0.280000001,13.7222443,100.5526072
0101100R03,99.904,6.72,0.275000006,13.7222899,100.5526023
0101100R03,99.909,6.715,0.295000017,13.7223347,100.5525974
0101100R03,99.914,6.71,0.310000002,13.7223792,100.5525924
0101100R03,99.919,6.705,0.300000012,13.7224244,100.5525874
0101100R03,99.924,6.7,0.295000017,13.7224693,100.5525827
0101100R03,99.929,6.695,0.303333342,13.7225146,100.5525779
0101100R03,99.934,6.69,0.314999998,13.7225599,100.5525729
0101100R03,99.939,6.685,0.330000013,13.722605,100.5525676
0101100R03,99.944,6.68,0.283333331,13.7226508,100.5525626
0101100R03,99.949,6.675,0.266666651,13.7227012,100.5525589
0101100R03,99.954,6.67,0.234999999,13.722752,100.5525552
0101100R03,99.959,6.665,0.276666671,13.7227989,100.552552
0101100R03,99.964,6.66,0.25999999,13.7228437,100.5525491
0101100R03,99.969,6.655,0.280000001,13.7228889,100.5525454
0101100R03,99.974,6.65,0.290000021,13.7229338,100.5525402
0101100R03,99.979,6.645,0.280000001,13.7229796,100.5525349
0101100R03,99.984,6.64,0.280000001,13.7230249,100.5525297
0101100R03,99.989,6.635,0.280000001,13.7230697,100.5525244
0101100R03,99.994,6.63,0.269999981,13.7231145,100.552519
0101100R03,99.999,6.625,0.280000001,13.7231591,100.5525135
0101100R03,100.004,6.62,0.284999996,13.7232036,100.5525083
0101100R03,100.009,6.615,0.289999992,13.7232491,100.5525035
0101100R03,100.014,6.61,0.280000001,13.7232933,100.5524987
0101100R03,100.019,6.605,0.270000011,13.7233389,100.5524938
0101100R03,100.024,6.6,0.270000011,13.7233839,100.5524888
0101100R03,100.029,6.595,0.293333322,13.7234284,100.552484
0101100R03,100.034,6.59,0.289999992,13.7234736,100.5524793
0101100R03,100.039,6.585,0.284999996,13.7235181,100.5524747
0101100R03,100.044,6.58,0.286666662,13.7235626,100.5524703
0101100R03,100.049,6.575,0.289999992,13.7236081,100.5524662
0101100R03,100.054,6.57,0.300000012,13.7236529,100.5524622
0101100R03,100.059,6.565,0.310000002,13.7236976,100.5524579
0101100R03,100.064,6.56,0.289999992,13.7237427,100.5524533
0101100R03,100.069,6.555,0.275000006,13.7237872,100.5524487
0101100R03,100.074,6.55,0.276666671,13.723832,100.5524444
0101100R03,100.079,6.545,0.266666651,13.7238769,100.5524402
0101100R03,100.084,6.54,0.284999996,13.7239218,100.5524361
0101100R03,100.089,6.535,0.283333331,13.7239667,100.552432
0101100R03,100.094,6.53,0.273333341,13.7240122,100.5524279
0101100R03,100.099,6.525,0.270000011,13.7240575,100.5524238
0101100R03,100.104,6.52,0.280000001,13.724103,100.5524197
0101100R03,100.109,6.515,0.273333341,13.7241482,100.5524156
0101100R03,100.114,6.51,0.275000006,13.7241934,100.5524115
0101100R03,100.119,6.505,0.295000017,13.7242384,100.5524074
0101100R03,100.124,6.5,0.25,13.7242834,100.5524039
0101100R03,100.129,6.495,0.254999995,13.7243284,100.5524004
0101100R03,100.134,6.49,0.254999995,13.7243732,100.5523969
0101100R03,100.139,6.485,0.25,13.7244183,100.5523934
0101100R03,100.144,6.48,0.25666666,13.7244636,100.55239
0101100R03,100.149,6.475,0.264999986,13.724509,100.5523865
0101100R03,100.154,6.47,0.233333334,13.7245542,100.5523832
0101100R03,100.159,6.465,0.239999995,13.7245991,100.55238
0101100R03,100.164,6.46,0.215000004,13.7246445,100.5523768
0101100R03,100.169,6.455,0.215000004,13.7246897,100.5523736
0101100R03,100.174,6.45,0.230000004,13.7247351,100.5523704
0101100R03,100.179,6.445,0.194999993,13.7247803,100.5523672
0101100R03,100.184,6.44,0.189999998,13.7248257,100.552364
0101100R03,100.189,6.435,0.183333337,13.7248709,100.5523608
0101100R03,100.194,6.43,0.125,13.7249161,100.5523576
0101100R03,100.199,6.425,0.194999993,13.7249612,100.5523544
0101100R03,100.204,6.42,0.213333324,13.725006,100.5523515
0101100R03,100.209,6.415,0.233333334,13.725051,100.5523485
0101100R03,100.214,6.41,0.219999999,13.7250962,100.5523457
0101100R03,100.219,6.405,0.223333344,13.7251407,100.5523434
0101100R03,100.224,6.4,0.209999993,13.7251856,100.552341
0101100R03,100.229,6.395,0.219999999,13.7252306,100.5523386
0101100R03,100.234,6.39,0.274999976,13.7252755,100.5523356
0101100R03,100.239,6.385,0.289999992,13.7253207,100.5523326
0101100R03,100.244,6.38,0.280000001,13.7253656,100.5523296
0101100R03,100.249,6.375,0.310000002,13.7254111,100.5523269
0101100R03,100.254,6.37,0.276666671,13.7254565,100.5523242
0101100R03,100.259,6.365,0.305000007,13.7255016,100.5523215
0101100R03,100.264,6.36,0.290000021,13.7255466,100.5523188
0101100R03,100.269,6.355,0.303333342,13.7255916,100.5523162
0101100R03,100.274,6.35,0.286666662,13.7256367,100.5523134
0101100R03,100.279,6.345,0.289999992,13.7256821,100.5523101
0101100R03,100.284,6.34,0.266666651,13.7257271,100.5523068
0101100R03,100.289,6.335,0.266666651,13.7257721,100.5523034
0101100R03,100.294,6.33,0.305000007,13.7258171,100.5522998
0101100R03,100.299,6.325,0.289999992,13.7258618,100.5522962
0101100R03,100.305,6.32,0.289999992,13.7259063,100.5522927
0101100R03,100.309,6.315,0.305000007,13.7259517,100.5522895
0101100R03,100.315,6.31,0.284999996,13.7259969,100.5522862
0101100R03,100.32,6.305,0.300000012,13.7260419,100.552283
0101100R03,100.324,6.3,0.264999986,13.7260867,100.5522824
0101100R03,100.33,6.295,0.275000006,13.7261317,100.5522817
0101100R03,100.335,6.29,0.276666671,13.7261766,100.5522811
0101100R03,100.34,6.285,0.273333341,13.7262235,100.5522851
0101100R03,100.345,6.28,0.290000021,13.7262703,100.5522896
0101100R03,100.35,6.275,0.289999992,13.7263175,100.5522942
0101100R03,100.355,6.27,0.303333342,13.7263623,100.5522868
0101100R03,100.36,6.265,0.284999996,13.7264064,100.5522769
0101100R03,100.365,6.26,0.280000001,13.7264503,100.552267
0101100R03,100.37,6.255,0.310000002,13.7264943,100.5522571
0101100R03,100.375,6.25,0.289999992,13.7265387,100.5522471
0101100R03,100.38,6.245,0.319999993,13.7265833,100.5522371
0101100R03,100.385,6.24,0.310000002,13.7266282,100.5522331
0101100R03,100.39,6.235,0.295000017,13.726674,100.5522318
0101100R03,100.395,6.23,0.295000017,13.7267197,100.5522304
0101100R03,100.4,6.225,0.299999982,13.726765,100.5522278
0101100R03,100.405,6.22,0.286666662,13.7268098,100.5522245
0101100R03,100.41,6.215,0.295000017,13.7268549,100.5522211
0101100R03,100.415,6.21,0.289999992,13.7269001,100.5522166
0101100R03,100.42,6.205,0.24000001,13.7269451,100.5522116
0101100R03,100.425,6.2,0.24000001,13.7269902,100.5522065
0101100R03,100.43,6.195,0.25999999,13.727035,100.5522015
0101100R03,100.435,6.19,0.280000001,13.7270799,100.5521965
0101100R03,100.44,6.185,0.280000001,13.7271249,100.5521915
0101100R03,100.445,6.18,0.300000012,13.7271698,100.552186
0101100R03,100.45,6.175,0.303333312,13.7272142,100.5521803
0101100R03,100.455,6.17,0.314999998,13.7272588,100.5521747
0101100R03,100.46,6.165,0.345000029,13.7273023,100.5521607
0101100R03,100.465,6.16,0.306666642,13.7273454,100.5521431
0101100R03,100.47,6.155,0.276666671,13.7273882,100.5521256
0101100R03,100.475,6.15,0.284999996,13.7274331,100.552122
0101100R03,100.48,6.145,0.360000014,13.7274791,100.552125
0101100R03,100.485,6.14,0.280000001,13.7275251,100.552128
0101100R03,100.49,6.135,0.264999986,13.7275712,100.552131
0101100R03,100.495,6.13,0.269999981,13.7276175,100.5521341
0101100R03,100.5,6.125,0.283333331,13.7276641,100.5521371
0101100R03,100.505,6.12,0.234999999,13.7277095,100.5521337
0101100R03,100.51,6.115,0.270000011,13.7277541,100.5521277
0101100R03,100.515,6.11,0.25333333,13.7277989,100.5521216
0101100R03,100.52,6.105,0.264999986,13.7278437,100.5521146
0101100R03,100.525,6.1,0.264999986,13.7278886,100.5521073
0101100R03,100.53,6.095,0.266666651,13.7279329,100.5521
0101100R03,100.535,6.09,0.289999992,13.727978,100.5520934
0101100R03,100.54,6.085,0.295000017,13.7280232,100.5520872
0101100R03,100.545,6.08,0.266666681,13.7280682,100.5520809
0101100R03,100.55,6.075,0.286666662,13.7281136,100.5520758
0101100R03,100.555,6.07,0.284999996,13.7281594,100.5520713
0101100R03,100.56,6.065,0.275000006,13.7282051,100.5520667
0101100R03,100.565,6.06,0.25333333,13.7282507,100.5520613
0101100R03,100.57,6.055,0.25999999,13.7282959,100.5520555
0101100R03,100.575,6.05,0.295000017,13.7283413,100.5520497
0101100R03,100.58,6.045,0.299999982,13.7283862,100.5520438
0101100R03,100.585,6.04,0.290000021,13.7284307,100.552038
0101100R03,100.59,6.035,0.305000007,13.7284749,100.5520323
0101100R03,100.595,6.03,0.276666671,13.7285193,100.5520269
0101100R03,100.6,6.025,0.280000001,13.7285635,100.5520221
0101100R03,100.605,6.02,0.264999986,13.7286077,100.5520173
0101100R03,100.61,6.015,0.273333341,13.728652,100.5520125
0101100R03,100.615,6.01,0.273333341,13.7286965,100.5520077
0101100R03,100.62,6.005,0.264999986,13.7287411,100.552003
0101100R03,100.625,6,0.264999986,13.7287858,100.5519981
0101100R03,100.63,5.995,0.263333321,13.7288312,100.5519927
0101100R03,100.635,5.99,0.264999986,13.7288763,100.5519873
0101100R03,100.64,5.985,0.305000007,13.7289215,100.551982
0101100R03,100.645,5.98,0.296666652,13.7289672,100.5519775
0101100R03,100.65,5.975,0.305000007,13.7290124,100.5519732
0101100R03,100.655,5.97,0.284999996,13.729057,100.5519689
0101100R03,100.66,5.965,0.273333341,13.7291024,100.5519634
0101100R03,100.665,5.96,0.280000001,13.7291475,100.5519577
0101100R03,100.67,5.955,0.264999986,13.7291921,100.551952
0101100R03,100.675,5.95,0.266666651,13.729237,100.551946
0101100R03,100.68,5.945,0.280000001,13.7292833,100.5519393
0101100R03,100.685,5.94,0.280000001,13.7293288,100.5519327
0101100R03,100.69,5.935,0.329999983,13.7293739,100.5519262
0101100R03,100.695,5.93,0.283333331,13.7294194,100.5519198
0101100R03,100.7,5.925,0.270000011,13.7294646,100.5519134
0101100R03,100.705,5.92,0.289999992,13.7295095,100.5519071
0101100R03,100.71,5.915,0.313333333,13.7295541,100.5519014
0101100R03,100.715,5.91,0.275000006,13.7295985,100.5518967
0101100R03,100.72,5.905,0.300000012,13.7296429,100.551892
0101100R03,100.725,5.9,0.300000012,13.7296871,100.5518874
0101100R03,100.73,5.895,0.300000012,13.7297311,100.5518827
0101100R03,100.735,5.89,0.295000017,13.7297746,100.5518782
0101100R03,100.74,5.885,0.289999992,13.7298184,100.5518735
0101100R03,100.745,5.88,0.286666662,13.729862,100.5518689
0101100R03,100.75,5.875,0.199999988,13.7299075,100.5518659
0101100R03,100.755,5.87,0.310000002,13.7299533,100.5518633
0101100R03,100.76,5.865,0.280000001,13.7299994,100.5518607
0101100R03,100.765,5.86,0.199999988,13.7300454,100.5518581
0101100R03,100.77,5.855,0.335000008,13.73009,100.5518511
0101100R03,100.775,5.85,0.306666672,13.7301341,100.5518441
0101100R03,100.78,5.845,0.319999993,13.7301786,100.551837
0101100R03,100.785,5.84,0.349999994,13.7302232,100.5518304
0101100R03,100.79,5.835,0.346666664,13.7302697,100.5518264
0101100R03,100.795,5.83,0.303333342,13.7303165,100.5518225
0101100R03,100.8,5.825,0.349999994,13.7303626,100.5518186
0101100R03,100.805,5.82,0.340000004,13.7304084,100.5518141
0101100R03,100.81,5.815,0.343333334,13.7304525,100.5518088
0101100R03,100.815,5.81,0.344999999,13.7304967,100.5518035
0101100R03,100.82,5.805,0.349999994,13.7305409,100.5517982
0101100R03,100.825,5.8,0.356666684,13.7305853,100.5517931
0101100R03,100.83,5.795,0.314999998,13.73063,100.5517883
0101100R03,100.835,5.79,0.344999999,13.730675,100.5517834
0101100R03,100.84,5.785,0.330000013,13.7307197,100.5517786
0101100R03,100.845,5.78,0.310000002,13.7307647,100.5517734
0101100R03,100.85,5.775,0.274999976,13.7308095,100.5517682
0101100R03,100.855,5.77,0.323333323,13.7308546,100.551763
0101100R03,100.86,5.765,0.340000004,13.7308995,100.5517578
0101100R03,100.865,5.76,0.344999999,13.7309443,100.5517529
0101100R03,100.87,5.755,0.346666664,13.7309895,100.5517478
0101100R03,100.875,5.75,0.353333324,13.7310347,100.5517428
0101100R03,100.88,5.745,0.335000008,13.7310791,100.5517378
0101100R03,100.885,5.74,0.340000004,13.7311235,100.5517328
0101100R03,100.89,5.735,0.349999994,13.7311681,100.5517277
0101100R03,100.895,5.73,0.305000007,13.7312129,100.5517227
0101100R03,100.9,5.725,0.319999993,13.731258,100.5517178
0101100R03,100.905,5.72,0.343333334,13.7313036,100.5517129
0101100R03,100.91,5.715,0.349999994,13.7313492,100.551708
0101100R03,100.915,5.71,0.290000021,13.7313943,100.551703
0101100R03,100.92,5.705,0.289999992,13.7314392,100.5516978
0101100R03,100.925,5.7,0.313333333,13.7314842,100.5516927
0101100R03,100.93,5.695,0.295000017,13.7315291,100.5516876
0101100R03,100.935,5.69,0.319999993,13.7315742,100.5516827
0101100R03,100.94,5.685,0.336666673,13.7316189,100.5516779
0101100R03,100.945,5.68,0.330000013,13.7316641,100.551673
0101100R03,100.95,5.675,0.319999993,13.7317091,100.5516682
0101100R03,100.955,5.67,0.326666683,13.7317542,100.5516633
0101100R03,100.96,5.665,0.330000013,13.7317993,100.5516585
0101100R03,100.965,5.66,0.305000007,13.7318441,100.5516537
0101100R03,100.97,5.655,0.316666663,13.7318887,100.5516488
0101100R03,100.975,5.65,0.324999988,13.7319332,100.551644
0101100R03,100.98,5.645,0.330000013,13.7319778,100.5516391
0101100R03,100.985,5.64,0.343333334,13.7320208,100.5516344
0101100R03,100.99,5.635,0.330000013,13.7320628,100.5516299
0101100R03,100.995,5.63,0.340000004,13.732105,100.5516254
0101100R03,101,5.625,0.299999982,13.732147,100.5516209
0101100R03,101.005,5.62,0.330000013,13.7321937,100.5516156
0101100R03,101.01,5.615,0.324999988,13.7322418,100.55161
0101100R03,101.015,5.61,0.335000008,13.7322898,100.5516045
0101100R03,101.02,5.605,0.289999992,13.7323363,100.5515992
0101100R03,101.025,5.6,0.305000007,13.7323811,100.5515941
0101100R03,101.03,5.595,0.305000007,13.732426,100.551589
0101100R03,101.035,5.59,0.293333322,13.7324709,100.5515839
0101100R03,101.04,5.585,0.300000012,13.7325161,100.5515788
0101100R03,101.045,5.58,0.314999998,13.7325612,100.5515737
0101100R03,101.05,5.575,0.343333334,13.7326063,100.5515687
0101100R03,101.055,5.57,0.326666683,13.7326514,100.5515636
0101100R03,101.06,5.565,0.335000008,13.7326965,100.5515585
0101100R03,101.065,5.56,0.326666683,13.7327411,100.5515535
0101100R03,101.07,5.555,0.326666683,13.732786,100.5515485
0101100R03,101.075,5.55,0.319999993,13.7328308,100.5515434
0101100R03,101.08,5.545,0.330000013,13.7328754,100.5515384
0101100R03,101.085,5.54,0.330000013,13.73292,100.5515334
0101100R03,101.09,5.535,0.330000013,13.7329648,100.5515283
0101100R03,101.095,5.53,0.324999988,13.73301,100.5515233
0101100R03,101.1,5.525,0.316666663,13.7330551,100.5515183
0101100R03,101.105,5.52,0.330000013,13.7330999,100.5515132
0101100R03,101.11,5.515,0.324999988,13.7331451,100.5515082
0101100R03,101.115,5.51,0.336666673,13.7331902,100.5515032
0101100R03,101.12,5.505,0.330000013,13.7332354,100.5514982
0101100R03,101.125,5.5,0.340000004,13.7332802,100.5514931
0101100R03,101.13,5.495,0.313333333,13.7333249,100.5514879
0101100R03,101.135,5.49,0.316666692,13.7333697,100.5514826
0101100R03,101.14,5.485,0.310000002,13.7334144,100.5514773
0101100R03,101.145,5.48,0.314999998,13.7334593,100.5514723
0101100R03,101.15,5.475,0.330000013,13.7335042,100.5514676
0101100R03,101.155,5.47,0.330000013,13.7335492,100.5514629
0101100R03,101.16,5.465,0.330000013,13.7335944,100.5514582
0101100R03,101.165,5.46,0.293333322,13.7336393,100.551454
0101100R03,101.17,5.455,0.290000021,13.7336842,100.5514498
0101100R03,101.175,5.45,0.340000004,13.7337291,100.5514457
0101100R03,101.18,5.445,0.296666682,13.7337732,100.5514414
0101100R03,101.185,5.44,0.326666683,13.7338164,100.5514367
0101100R03,101.19,5.435,0.335000008,13.7338592,100.551432
0101100R03,101.195,5.43,0.370000005,13.7339023,100.5514274
0101100R03,101.2,5.425,0.343333334,13.733943,100.5514248
0101100R03,101.205,5.42,0.295000017,13.7339826,100.5514232
0101100R03,101.21,5.415,0.319999993,13.7340222,100.5514216
0101100R03,101.215,5.41,0.336666673,13.7340621,100.5514196
0101100R03,101.22,5.405,0.25,13.7341085,100.5514109
0101100R03,101.225,5.4,0.319999993,13.7341551,100.5514022
0101100R03,101.23,5.395,0.296666682,13.7342013,100.5513936
0101100R03,101.235,5.39,0.305000007,13.7342489,100.5513861
0101100R03,101.24,5.385,0.305000007,13.7342984,100.551381
0101100R03,101.245,5.38,0.306666672,13.7343479,100.5513759
0101100R03,101.25,5.375,0.313333333,13.7343973,100.5513707
0101100R03,101.255,5.37,0.25,13.7344437,100.551366
0101100R03,101.26,5.365,0.439999968,13.7344888,100.5513614
0101100R03,101.265,5.36,0.416666657,13.7345337,100.5513568
0101100R03,101.27,5.355,0.375,13.7345782,100.5513523
0101100R03,101.275,5.35,0.425000012,13.7346239,100.551347
0101100R03,101.28,5.345,0.433333308,13.7346693,100.5513417
0101100R03,101.285,5.34,0.389999986,13.7347147,100.5513364
0101100R03,101.29,5.335,0.394999981,13.7347595,100.5513313
0101100R03,101.295,5.33,0.413333327,13.7348044,100.5513263
0101100R03,101.3,5.325,0.414999992,13.7348492,100.5513214
0101100R03,101.305,5.32,0.430000007,13.7348937,100.5513165
0101100R03,101.31,5.315,0.396666646,13.7349381,100.5513116
0101100R03,101.315,5.31,0.343333334,13.7349827,100.551307
0101100R03,101.32,5.305,0.340000004,13.735027,100.5513024
0101100R03,101.325,5.3,0.370000005,13.7350715,100.5512978
