Section,Distance (km),Sub Distance (km),GNaverage,Latitude,Longitude
0102100R02,53.628,18.32,0.200000003,13.67286893,100.6079654
0102100R02,53.633,18.315,0.194999993,13.67288053,100.6079219
0102100R02,53.638,18.31,0.203333333,13.67289233,100.6078783
0102100R02,53.643,18.305,0.204999998,13.67290523,100.6078333
0102100R02,53.648,18.3,0.204999998,13.67291813,100.6077885
0102100R02,53.653,18.295,0.206666663,13.67293083,100.6077441
0102100R02,53.658,18.29,0.209999993,13.67294433,100.6077001
0102100R02,53.663,18.285,0.219999999,13.67295803,100.6076565
0102100R02,53.668,18.28,0.186666667,13.67297163,100.6076133
0102100R02,53.673,18.275,0.200000003,13.67298513,100.6075704
0102100R02,53.678,18.27,0.215000004,13.67300073,100.607526
0102100R02,53.683,18.265,0.24333334,13.67302093,100.60749
0102100R02,53.688,18.26,0.226666674,13.67303623,100.6074461
0102100R02,53.693,18.255,0.224999994,13.67305223,100.6074029
0102100R02,53.698,18.25,0.233333334,13.67306933,100.6073599
0102100R02,53.703,18.245,0.233333334,13.67308643,100.6073169
0102100R02,53.708,18.24,0.219999999,13.67310323,100.6072745
0102100R02,53.713,18.235,0.206666663,13.67312093,100.607232
0102100R02,53.718,18.23,0.223333314,13.67313913,100.6071894
0102100R02,53.723,18.225,0.215000004,13.67315713,100.6071471
0102100R02,53.728,18.22,0.230000004,13.67317493,100.6071052
0102100R02,53.733,18.215,0.219999984,13.67319433,100.6070632
0102100R02,53.738,18.21,0.204999998,13.67321393,100.6070214
0102100R02,53.743,18.205,0.194999993,13.67323353,100.6069795
0102100R02,53.748,18.2,0.193333328,13.67325293,100.6069383
0102100R02,53.753,18.195,0.189999998,13.67327373,100.6068972
0102100R02,53.758,18.19,0.204999998,13.67329463,100.6068562
0102100R02,53.763,18.185,0.200000003,13.67331533,100.6068156
0102100R02,53.768,18.18,0.180000007,13.67333603,100.6067748
0102100R02,53.773,18.175,0.204999998,13.67335813,100.6067344
0102100R02,53.778,18.17,0.196666658,13.67338033,100.6066938
0102100R02,53.783,18.165,0.189999998,13.67340233,100.6066536
0102100R02,53.788,18.16,0.189999998,13.67342433,100.6066133
0102100R02,53.793,18.155,0.193333328,13.67344793,100.6065734
0102100R02,53.798,18.15,0.193333328,13.67347133,100.6065338
0102100R02,53.803,18.145,0.189999998,13.67349473,100.6064943
0102100R02,53.808,18.14,0.216666654,13.67351803,100.6064548
0102100R02,53.813,18.135,0.180000007,13.67354263,100.6064158
0102100R02,53.818,18.13,0.209999993,13.67356703,100.6063772
0102100R02,53.823,18.125,0.209999993,13.67358993,100.6063399
0102100R02,53.828,18.12,0.213333324,13.67361443,100.6063011
0102100R02,53.833,18.115,0.209999993,13.67364023,100.606263
0102100R02,53.838,18.11,0.224999994,13.67366593,100.6062254
0102100R02,53.843,18.105,0.216666654,13.67369173,100.6061874
0102100R02,53.848,18.1,0.180000007,13.67371753,100.6061496
0102100R02,53.853,18.095,0.200000003,13.67374653,100.6061206
0102100R02,53.858,18.09,0.180000007,13.67377403,100.6060839
0102100R02,53.863,18.085,0.204999998,13.67380143,100.6060473
0102100R02,53.868,18.08,0.204999998,13.67382893,100.6060105
0102100R02,53.873,18.075,0.159999996,13.67385743,100.6059745
0102100R02,53.878,18.07,0.196666673,13.67388623,100.6059386
0102100R02,53.883,18.065,0.194999993,13.67391503,100.6059028
0102100R02,53.888,18.06,0.206666663,13.67394383,100.6058671
0102100R02,53.893,18.055,0.193333328,13.67397303,100.6058323
0102100R02,53.898,18.05,0.185000002,13.67400263,100.6057979
0102100R02,53.903,18.045,0.189999998,13.67403223,100.6057636
0102100R02,53.908,18.04,0.196666658,13.67406163,100.6057294
0102100R02,53.913,18.035,0.180000007,13.67409183,100.6056953
0102100R02,53.918,18.03,0.200000003,13.67412313,100.605661
0102100R02,53.923,18.025,0.200000003,13.67415433,100.605627
0102100R02,53.928,18.02,0.204999998,13.67418543,100.605593
0102100R02,53.933,18.015,0.189999998,13.67421703,100.6055593
0102100R02,53.938,18.01,0.183333337,13.67424933,100.6055267
0102100R02,53.943,18.005,0.189999998,13.67428163,100.6054942
0102100R02,53.948,18,0.189999998,13.67431363,100.605462
0102100R02,53.953,17.995,0.173333347,13.67434583,100.6054296
0102100R02,53.958,17.99,0.193333328,13.67437913,100.605398
0102100R02,53.963,17.985,0.200000003,13.67441223,100.6053665
0102100R02,53.968,17.98,0.193333328,13.67444523,100.6053351
0102100R02,53.973,17.975,0.189999998,13.67447843,100.6053036
0102100R02,53.978,17.97,0.189999998,13.67451223,100.6052731
0102100R02,53.983,17.965,0.183333337,13.67454643,100.6052426
0102100R02,53.988,17.96,0.189999998,13.67458033,100.6052124
0102100R02,53.993,17.955,0.200000003,13.67461453,100.605182
0102100R02,53.998,17.95,0.200000003,13.67464933,100.6051525
0102100R02,54.003,17.945,0.200000003,13.67468443,100.605124
0102100R02,54.008,17.94,0.204999998,13.67472003,100.6050953
0102100R02,54.013,17.935,0.219999999,13.67475533,100.6050666
0102100R02,54.018,17.93,0.200000003,13.67479113,100.6050382
0102100R02,54.023,17.925,0.204999998,13.67482753,100.6050108
0102100R02,54.028,17.92,0.185000002,13.67486403,100.6049834
0102100R02,54.033,17.915,0.173333332,13.67490073,100.6049558
0102100R02,54.038,17.91,0.189999998,13.67493723,100.6049283
0102100R02,54.043,17.905,0.200000003,13.67497403,100.6049022
0102100R02,54.048,17.9,0.189999998,13.67501123,100.6048758
0102100R02,54.053,17.895,0.170000002,13.67504813,100.6048497
0102100R02,54.058,17.89,0.170000002,13.67508523,100.6048234
0102100R02,54.063,17.885,0.183333337,13.67512273,100.604798
0102100R02,54.068,17.88,0.186666667,13.67516073,100.604773
0102100R02,54.073,17.875,0.194999993,13.67519893,100.604748
0102100R02,54.078,17.87,0.186666667,13.67523683,100.6047231
0102100R02,54.083,17.865,0.183333337,13.67527533,100.6046983
0102100R02,54.088,17.86,0.185000002,13.67531443,100.6046746
0102100R02,54.093,17.855,0.180000007,13.67535373,100.6046507
0102100R02,54.098,17.85,0.186666667,13.67539293,100.6046268
0102100R02,54.104,17.845,0.194999993,13.67543213,100.6046031
0102100R02,54.108,17.84,0.200000003,13.67547193,100.6045809
0102100R02,54.113,17.835,0.209999993,13.67551153,100.6045589
0102100R02,54.118,17.83,0.194999993,13.67555133,100.6045368
0102100R02,54.123,17.825,0.209999993,13.67559123,100.6045146
0102100R02,54.128,17.82,0.206666663,13.67563183,100.6044941
0102100R02,54.133,17.815,0.194999993,13.67567273,100.604474
0102100R02,54.138,17.81,0.189999998,13.67571363,100.6044539
0102100R02,54.143,17.805,0.200000003,13.67575453,100.6044338
0102100R02,54.148,17.8,0.186666667,13.67579573,100.6044145
0102100R02,54.153,17.795,0.180000007,13.67583693,100.6043959
0102100R02,54.158,17.79,0.193333328,13.67587843,100.6043772
0102100R02,54.163,17.785,0.209999993,13.67591973,100.6043585
0102100R02,54.168,17.78,0.204999998,13.67596093,100.6043405
0102100R02,54.173,17.775,0.213333324,13.67600333,100.6043234
0102100R02,54.178,17.77,0.199999988,13.67604543,100.6043063
0102100R02,54.183,17.765,0.200000003,13.67608773,100.6042891
0102100R02,54.188,17.76,0.204999998,13.67612973,100.6042722
0102100R02,54.193,17.755,0.193333328,13.67617213,100.6042563
0102100R02,54.198,17.75,0.215000004,13.67621463,100.6042404
0102100R02,54.204,17.745,0.209999993,13.67625703,100.6042246
0102100R02,54.208,17.74,0.219999984,13.67629933,100.6042088
0102100R02,54.213,17.735,0.219999999,13.67634213,100.6041941
0102100R02,54.218,17.73,0.215000004,13.67638513,100.6041797
0102100R02,54.223,17.725,0.206666663,13.67642803,100.6041653
0102100R02,54.228,17.72,0.204999998,13.67647083,100.6041509
0102100R02,54.233,17.715,0.204999998,13.67651393,100.6041373
0102100R02,54.238,17.71,0.200000003,13.67655743,100.6041246
0102100R02,54.243,17.705,0.196666673,13.67660043,100.604112
0102100R02,54.248,17.7,0.170000002,13.67664393,100.6040993
0102100R02,54.253,17.695,0.193333328,13.67668723,100.6040868
0102100R02,54.258,17.69,0.173333347,13.67673123,100.6040755
0102100R02,54.263,17.685,0.194999993,13.67677493,100.6040643
0102100R02,54.268,17.68,0.189999998,13.67681863,100.6040531
0102100R02,54.273,17.675,0.193333328,13.67686263,100.6040418
0102100R02,54.278,17.67,0.185000002,13.67690663,100.6040322
0102100R02,54.283,17.665,0.189999998,13.67695093,100.6040231
0102100R02,54.288,17.66,0.193333328,13.67699533,100.6040139
0102100R02,54.293,17.655,0.209999993,13.67703933,100.6040048
0102100R02,54.298,17.65,0.209999993,13.67708353,100.6039959
0102100R02,54.303,17.645,0.140000001,13.67712813,100.6039872
0102100R02,54.308,17.64,0.140000001,13.67717253,100.6039786
0102100R02,54.313,17.635,0.180000007,13.67721703,100.6039699
0102100R02,54.318,17.63,0.180000007,13.67726113,100.6039613
0102100R02,54.323,17.625,0.180000007,13.67730583,100.6039533
0102100R02,54.328,17.62,0.175000012,13.67735033,100.6039453
0102100R02,54.333,17.615,0.186666667,13.67739463,100.6039373
0102100R02,54.338,17.61,0.189999998,13.67743923,100.6039293
0102100R02,54.343,17.605,0.185000002,13.67748353,100.6039215
0102100R02,54.348,17.6,0.189999998,13.67752813,100.6039137
0102100R02,54.353,17.595,0.189999998,13.67757243,100.6039059
0102100R02,54.358,17.59,0.200000003,13.67761673,100.6038982
0102100R02,54.363,17.585,0.200000003,13.67766123,100.6038902
0102100R02,54.368,17.58,0.206666663,13.67770553,100.603882
0102100R02,54.373,17.575,0.204999998,13.67774983,100.6038737
0102100R02,54.378,17.57,0.200000003,13.67779423,100.6038654
0102100R02,54.383,17.565,0.200000003,13.67783843,100.6038572
0102100R02,54.388,17.56,0.209999993,13.67788313,100.6038493
0102100R02,54.393,17.555,0.219999999,13.67792793,100.6038415
0102100R02,54.398,17.55,0.219999984,13.67797293,100.6038337
0102100R02,54.403,17.545,0.175000012,13.67801793,100.6038258
0102100R02,54.408,17.54,0.200000003,13.67806243,100.6038178
0102100R02,54.413,17.535,0.206666663,13.67810713,100.6038095
0102100R02,54.418,17.53,0.180000007,13.67815163,100.6038012
0102100R02,54.423,17.525,0.200000003,13.67819633,100.603793
0102100R02,54.428,17.52,0.213333324,13.67824083,100.6037847
0102100R02,54.433,17.515,0.206666663,13.67828533,100.6037764
0102100R02,54.438,17.51,0.165000007,13.67833013,100.6037681
0102100R02,54.443,17.505,0.173333332,13.67837443,100.6037599
0102100R02,54.448,17.5,0.180000007,13.67841913,100.6037516
0102100R02,54.453,17.495,0.199999988,13.67846343,100.6037435
0102100R02,54.458,17.49,0.194999993,13.67850753,100.6037355
0102100R02,54.463,17.485,0.196666673,13.67855173,100.6037275
0102100R02,54.468,17.48,0.194999993,13.67859573,100.6037195
0102100R02,54.473,17.475,0.204999998,13.67864033,100.6037115
0102100R02,54.478,17.47,0.189999998,13.67868533,100.6037034
0102100R02,54.483,17.465,0.189999998,13.67872993,100.6036954
0102100R02,54.488,17.46,0.185000002,13.67877493,100.6036873
0102100R02,54.493,17.455,0.183333337,13.67881973,100.6036793
0102100R02,54.498,17.45,0.209999993,13.67886383,100.6036711
0102100R02,54.503,17.445,0.189999998,13.67890843,100.6036628
0102100R02,54.508,17.44,0.176666677,13.67895253,100.6036546
0102100R02,54.513,17.435,0.209999993,13.67899713,100.6036463
0102100R02,54.518,17.43,0.209999993,13.67904133,100.603638
0102100R02,54.523,17.425,0.200000003,13.67908583,100.6036295
0102100R02,54.528,17.42,0.203333333,13.67913023,100.603621
0102100R02,54.533,17.415,0.219999999,13.67917453,100.6036126
0102100R02,54.538,17.41,0.206666663,13.67921873,100.6036044
0102100R02,54.543,17.405,0.180000007,13.67926313,100.6035965
0102100R02,54.548,17.4,0.185000002,13.67930733,100.6035888
0102100R02,54.553,17.395,0.189999998,13.67935163,100.603581
0102100R02,54.558,17.39,0.200000003,13.67939583,100.6035732
0102100R02,54.563,17.385,0.194999993,13.67944053,100.6035651
0102100R02,54.568,17.38,0.189999998,13.67948513,100.6035571
0102100R02,54.573,17.375,0.170000002,13.67952953,100.6035491
0102100R02,54.578,17.37,0.194999993,13.67957423,100.603541
0102100R02,54.583,17.365,0.185000002,13.67961873,100.6035328
0102100R02,54.588,17.36,0.200000003,13.67966333,100.6035245
0102100R02,54.593,17.355,0.194999993,13.67970753,100.6035163
0102100R02,54.598,17.35,0.180000007,13.67975203,100.6035081
0102100R02,54.603,17.345,0.196666673,13.67979663,100.6034999
0102100R02,54.608,17.34,0.200000003,13.67984063,100.6034919
0102100R02,54.613,17.335,0.204999998,13.67988523,100.6034838
0102100R02,54.618,17.33,0.186666667,13.67992953,100.6034757
0102100R02,54.623,17.325,0.209999993,13.67997403,100.6034677
0102100R02,54.628,17.32,0.170000002,13.68001853,100.6034597
0102100R02,54.633,17.315,0.189999998,13.68006303,100.6034516
0102100R02,54.638,17.31,0.180000007,13.68010773,100.6034436
0102100R02,54.643,17.305,0.180000007,13.68015233,100.6034355
0102100R02,54.648,17.3,0.185000002,13.68019663,100.6034275
0102100R02,54.653,17.295,0.180000007,13.68024133,100.6034194
0102100R02,54.658,17.29,0.185000002,13.68028563,100.6034113
0102100R02,54.663,17.285,0.164999992,13.68033003,100.6034033
0102100R02,54.668,17.28,0.153333336,13.68037463,100.6033952
0102100R02,54.673,17.275,0.180000007,13.68041903,100.6033872
0102100R02,54.678,17.27,0.189999998,13.68046353,100.6033791
0102100R02,54.683,17.265,0.189999998,13.68050783,100.6033711
0102100R02,54.688,17.26,0.200000003,13.68055233,100.603363
0102100R02,54.693,17.255,0.204999998,13.68059693,100.6033549
0102100R02,54.698,17.25,0.203333333,13.68064123,100.6033468
0102100R02,54.703,17.245,0.199999988,13.68068573,100.6033387
0102100R02,54.708,17.24,0.204999998,13.68073003,100.6033306
0102100R02,54.713,17.235,0.193333328,13.68077473,100.6033223
0102100R02,54.718,17.23,0.183333337,13.68081953,100.603314
0102100R02,54.723,17.225,0.189999998,13.68086373,100.6033057
0102100R02,54.728,17.22,0.200000003,13.68090853,100.6032974
0102100R02,54.733,17.215,0.200000003,13.68095313,100.6032891
0102100R02,54.738,17.21,0.200000003,13.68099723,100.6032808
0102100R02,54.743,17.205,0.200000003,13.68104193,100.6032724
0102100R02,54.748,17.2,0.209999993,13.68108623,100.6032641
0102100R02,54.753,17.195,0.200000003,13.68113073,100.6032557
0102100R02,54.758,17.19,0.194999993,13.68117523,100.6032479
0102100R02,54.763,17.185,0.196666658,13.68121983,100.60324
0102100R02,54.768,17.18,0.200000003,13.68126473,100.6032321
0102100R02,54.773,17.175,0.189999998,13.68130933,100.6032243
0102100R02,54.778,17.17,0.196666658,13.68135363,100.6032138
0102100R02,54.783,17.165,0.180000007,13.68139783,100.6032015
0102100R02,54.788,17.16,0.175000012,13.68144213,100.6031892
0102100R02,54.793,17.155,0.193333328,13.68148623,100.603177
0102100R02,54.798,17.15,0.193333328,13.68153053,100.6031671
0102100R02,54.803,17.145,0.200000003,13.68157533,100.6031634
0102100R02,54.808,17.14,0.183333337,13.68162013,100.6031597
0102100R02,54.813,17.135,0.200000003,13.68166473,100.603156
0102100R02,54.818,17.13,0.200000003,13.68170963,100.6031522
0102100R02,54.823,17.125,0.189999998,13.68175393,100.6031445
0102100R02,54.828,17.12,0.193333328,13.68179863,100.6031366
0102100R02,54.833,17.115,0.209999993,13.68184293,100.6031288
0102100R02,54.838,17.11,0.209999993,13.68188743,100.6031209
0102100R02,54.843,17.105,0.140000001,13.68193213,100.6031128
0102100R02,54.848,17.1,0.199999988,13.68197643,100.6031048
0102100R02,54.853,17.095,0.209999993,13.68202103,100.6030966
0102100R02,54.858,17.09,0.209999993,13.68206563,100.6030885
0102100R02,54.863,17.085,0.224999994,13.68211023,100.6030804
0102100R02,54.868,17.08,0.215000004,13.68215463,100.6030723
0102100R02,54.873,17.075,0.219999984,13.68219913,100.6030642
0102100R02,54.878,17.07,0.209999993,13.68224363,100.6030561
0102100R02,54.883,17.065,0.209999993,13.68228833,100.6030479
0102100R02,54.888,17.06,0.206666663,13.68233273,100.6030398
0102100R02,54.893,17.055,0.203333333,13.68237763,100.6030317
0102100R02,54.898,17.05,0.200000003,13.68242223,100.6030236
0102100R02,54.903,17.045,0.193333328,13.68246673,100.6030156
0102100R02,54.908,17.04,0.160000011,13.68251133,100.6030074
0102100R02,54.913,17.035,0.194999993,13.68255553,100.6029994
0102100R02,54.918,17.03,0.215000004,13.68259993,100.6029913
0102100R02,54.923,17.025,0.226666674,13.68264413,100.6029832
0102100R02,54.928,17.02,0.215000004,13.68268843,100.6029751
0102100R02,54.933,17.015,0.175000012,13.68273313,100.6029667
0102100R02,54.938,17.01,0.196666673,13.68277733,100.6029585
0102100R02,54.943,17.005,0.194999993,13.68282183,100.6029502
0102100R02,54.948,17,0.204999998,13.68286643,100.6029419
0102100R02,54.953,16.995,0.200000003,13.68291093,100.6029336
0102100R02,54.958,16.99,0.200000003,13.68295533,100.6029253
0102100R02,54.963,16.985,0.200000003,13.68299973,100.602917
0102100R02,54.968,16.98,0.209999993,13.68304443,100.6029087
0102100R02,54.973,16.975,0.196666658,13.68308893,100.6029004
0102100R02,54.978,16.97,0.194999993,13.68313313,100.6028921
0102100R02,54.983,16.965,0.209999993,13.68317783,100.6028838
0102100R02,54.988,16.96,0.196666658,13.68322213,100.6028755
0102100R02,54.993,16.955,0.200000003,13.68326673,100.6028672
0102100R02,54.998,16.95,0.204999998,13.68331093,100.602859
0102100R02,55.003,16.945,0.209999993,13.68335533,100.6028507
0102100R02,55.008,16.94,0.219999999,13.68340003,100.6028423
0102100R02,55.013,16.935,0.219999999,13.68344423,100.6028341
0102100R02,55.018,16.93,0.219999984,13.68348883,100.602826
0102100R02,55.023,16.925,0.230000004,13.68353333,100.6028179
0102100R02,55.028,16.92,0.219999999,13.68357783,100.6028099
0102100R02,55.033,16.915,0.213333324,13.68362223,100.6028018
0102100R02,55.038,16.91,0.209999993,13.68366673,100.602794
0102100R02,55.043,16.905,0.209999993,13.68371153,100.6027864
0102100R02,55.048,16.9,0.216666654,13.68375623,100.6027787
0102100R02,55.053,16.895,0.219999984,13.68380083,100.6027711
0102100R02,55.058,16.89,0.204999998,13.68384563,100.6027634
0102100R02,55.063,16.885,0.203333333,13.68389003,100.6027555
0102100R02,55.068,16.88,0.220000014,13.68393453,100.6027476
0102100R02,55.073,16.875,0.209999993,13.68397913,100.6027397
0102100R02,55.078,16.87,0.209999993,13.68402363,100.6027318
0102100R02,55.083,16.865,0.219999984,13.68406833,100.6027237
0102100R02,55.088,16.86,0.219999999,13.68411253,100.6027156
0102100R02,55.093,16.855,0.224999994,13.68415703,100.6027075
0102100R02,55.098,16.85,0.209999993,13.68420163,100.6026994
0102100R02,55.103,16.845,0.219999999,13.68424593,100.602691
0102100R02,55.108,16.84,0.219999999,13.68429033,100.6026824
0102100R02,55.113,16.835,0.209999993,13.68433443,100.6026738
0102100R02,55.118,16.83,0.180000007,13.68437893,100.6026652
0102100R02,55.123,16.825,0.200000003,13.68442333,100.6026567
0102100R02,55.128,16.82,0.200000003,13.68446773,100.6026484
0102100R02,55.133,16.815,0.215000004,13.68451263,100.60264
0102100R02,55.138,16.81,0.215000004,13.68455713,100.6026316
0102100R02,55.143,16.805,0.230000004,13.68460173,100.6026233
0102100R02,55.148,16.8,0.213333324,13.68464643,100.6026154
0102100R02,55.153,16.795,0.215000004,13.68469093,100.6026075
0102100R02,55.158,16.79,0.206666663,13.68473583,100.6025996
0102100R02,55.163,16.785,0.200000003,13.68478033,100.6025917
0102100R02,55.168,16.78,0.199999988,13.68482493,100.6025836
0102100R02,55.173,16.775,0.230000004,13.68486943,100.6025754
0102100R02,55.178,16.77,0.236666664,13.68491363,100.6025673
0102100R02,55.183,16.765,0.234999999,13.68495823,100.6025591
0102100R02,55.188,16.76,0.230000004,13.68500273,100.6025511
0102100R02,55.193,16.755,0.233333334,13.68504733,100.6025432
0102100R02,55.198,16.75,0.230000004,13.68509193,100.6025352
0102100R02,55.203,16.745,0.224999994,13.68513643,100.6025273
0102100R02,55.208,16.74,0.206666663,13.68518123,100.6025193
0102100R02,55.213,16.735,0.215000004,13.68522553,100.6025114
0102100R02,55.218,16.73,0.194999993,13.68526983,100.6025035
0102100R02,55.223,16.725,0.203333333,13.68531443,100.6024955
0102100R02,55.228,16.72,0.200000003,13.68535873,100.6024875
0102100R02,55.233,16.715,0.200000003,13.68540303,100.6024794
0102100R02,55.238,16.71,0.189999998,13.68544733,100.6024711
0102100R02,55.243,16.705,0.200000003,13.68549173,100.6024629
0102100R02,55.248,16.7,0.185000002,13.68553633,100.6024547
0102100R02,55.253,16.695,0.173333347,13.68558053,100.6024467
0102100R02,55.258,16.69,0.189999998,13.68562533,100.6024387
0102100R02,55.263,16.685,0.200000003,13.68566993,100.6024307
0102100R02,55.268,16.68,0.176666677,13.68571463,100.6024227
0102100R02,55.273,16.675,0.183333337,13.68575913,100.6024147
0102100R02,55.278,16.67,0.189999998,13.68580363,100.6024067
0102100R02,55.283,16.665,0.209999993,13.68584843,100.6023986
0102100R02,55.288,16.66,0.209999993,13.68589303,100.6023906
0102100R02,55.293,16.655,0.224999994,13.68593763,100.6023826
0102100R02,55.298,16.65,0.200000003,13.68598223,100.6023746
0102100R02,55.303,16.645,0.209999993,13.68602663,100.6023666
0102100R02,55.308,16.64,0.209999993,13.68607103,100.6023586
0102100R02,55.313,16.635,0.215000004,13.68611553,100.6023506
0102100R02,55.318,16.63,0.189999998,13.68615983,100.6023426
0102100R02,55.323,16.625,0.200000003,13.68620433,100.6023345
0102100R02,55.328,16.62,0.210000008,13.68624843,100.6023265
0102100R02,55.333,16.615,0.209999993,13.68629303,100.6023185
0102100R02,55.338,16.61,0.219999984,13.68633753,100.6023104
0102100R02,55.343,16.605,0.189999998,13.68638183,100.6023024
0102100R02,55.348,16.6,0.166666672,13.68642643,100.6022944
0102100R02,55.353,16.595,0.156666666,13.68647093,100.6022863
0102100R02,55.358,16.59,0.185000002,13.68651543,100.6022783
0102100R02,55.363,16.585,0.200000003,13.68655953,100.6022703
0102100R02,55.368,16.58,0.186666667,13.68660363,100.6022623
0102100R02,55.373,16.575,0.194999993,13.68664803,100.6022543
0102100R02,55.378,16.57,0.209999993,13.68669233,100.6022462
0102100R02,55.383,16.565,0.180000007,13.68673703,100.6022379
0102100R02,55.388,16.56,0.180000007,13.68678193,100.6022295
0102100R02,55.393,16.555,0.175000012,13.68682673,100.6022212
0102100R02,55.398,16.55,0.196666673,13.68687143,100.6022129
0102100R02,55.403,16.545,0.209999993,13.68691573,100.6022051
0102100R02,55.408,16.54,0.189999998,13.68696013,100.6021972
0102100R02,55.413,16.535,0.180000007,13.68700463,100.6021894
0102100R02,55.418,16.53,0.150000006,13.68704863,100.6021816
0102100R02,55.423,16.525,0.164999992,13.68709343,100.6021735
0102100R02,55.428,16.52,0.143333331,13.68713803,100.6021655
0102100R02,55.433,16.515,0.180000007,13.68718273,100.6021574
0102100R02,55.438,16.51,0.185000002,13.68722733,100.6021493
0102100R02,55.443,16.505,0.200000003,13.68727173,100.6021411
0102100R02,55.448,16.5,0.186666667,13.68731623,100.6021328
0102100R02,55.453,16.495,0.194999993,13.68736053,100.6021245
0102100R02,55.458,16.49,0.204999998,13.68740483,100.6021162
0102100R02,55.463,16.485,0.209999993,13.68744933,100.602108
0102100R02,55.468,16.48,0.215000004,13.68749383,100.6020999
0102100R02,55.473,16.475,0.200000003,13.68753833,100.6020918
0102100R02,55.478,16.47,0.196666658,13.68758283,100.6020837
0102100R02,55.483,16.465,0.209999993,13.68762753,100.6020756
0102100R02,55.488,16.46,0.215000004,13.68767233,100.6020675
0102100R02,55.493,16.455,0.219999984,13.68771673,100.6020595
0102100R02,55.498,16.45,0.230000004,13.68776163,100.6020513
0102100R02,55.503,16.445,0.209999993,13.68780633,100.6020433
0102100R02,55.508,16.44,0.206666663,13.68785073,100.602035
0102100R02,55.513,16.435,0.180000007,13.68789503,100.6020267
0102100R02,55.518,16.43,0.175000012,13.68793933,100.6020184
0102100R02,55.523,16.425,0.209999993,13.68798383,100.60201
0102100R02,55.528,16.42,0.219999984,13.68802803,100.602002
0102100R02,55.533,16.415,0.199999988,13.68807243,100.6019939
0102100R02,55.538,16.41,0.203333333,13.68811683,100.6019858
0102100R02,55.543,16.405,0.216666654,13.68816123,100.6019777
0102100R02,55.548,16.4,0.219999999,13.68820563,100.6019696
0102100R02,55.553,16.395,0.175000012,13.68825023,100.6019612
0102100R02,55.558,16.39,0.170000002,13.68829473,100.601953
0102100R02,55.563,16.385,0.159999996,13.68833953,100.6019446
0102100R02,55.568,16.38,0.189999998,13.68838373,100.6019366
0102100R02,55.573,16.375,0.176666677,13.68842833,100.6019287
0102100R02,55.578,16.37,0.185000002,13.68847283,100.6019209
0102100R02,55.583,16.365,0.175000012,13.68851713,100.6019131
0102100R02,55.588,16.36,0.170000002,13.68856183,100.6019053
0102100R02,55.593,16.355,0.185000002,13.68860623,100.6018972
0102100R02,55.598,16.35,0.180000007,13.68865093,100.6018892
0102100R02,55.603,16.345,0.159999996,13.68869523,100.6018811
