Section,FrameNo,InterLat,InterLon,InterAlt,FrameNoCalculated,Sub_Distance__km_,MeasuredChainage,ReferencePoints,Latitude__deg_,Longitude__deg_,GPS_position_is_calculated,ImageFilename
LEADIN,212,13.59371697,100.953274,3.522076038,213,1.079,-0.000385284,Start,13.593717,100.953274,FALSE,212.jpg
070302M00F1,213,13.59367379,100.9532606,3.54158079,214,0.005,0.004617691,0+000,13.593674,100.953261,FALSE,213.jpg
070302M00F1,214,13.5936308,100.9532474,3.56084042,215,0.01,0.009599686,0+000,13.593631,100.953247,FALSE,214.jpg
070302M00F1,215,13.59358705,100.9532357,3.577558779,216,0.015,0.01461792,0+000,13.593587,100.953236,FALSE,215.jpg
070302M00F1,216,13.59354315,100.953224,3.594337169,217,0.02,0.01965332,0+000,13.593543,100.953224,FALSE,216.jpg
070302M00F1,217,13.59349972,100.9532123,3.610935468,218,0.025,0.02462959,0+000,13.5935,100.953212,FALSE,217.jpg
070302M00F1,218,13.59345554,100.953202,3.626434652,219,0.03,0.02965546,0+000,13.593456,100.953202,FALSE,218.jpg
070302M00F1,219,13.59341119,100.9531934,3.640380571,220,0.035,0.03466034,0+000,13.593411,100.953193,FALSE,219.jpg
070302M00F1,220,13.59336684,100.9531847,3.65432649,221,0.04,0.03965378,0+000,13.593367,100.953185,FALSE,220.jpg
070302M00F1,221,13.59332233,100.953176,3.668322484,222,0.045,0.04464722,0+000,13.593322,100.953176,FALSE,221.jpg
070302M00F1,222,13.59327755,100.953169,3.684887668,223,0.05,0.04967308,0+000,13.593278,100.953169,FALSE,222.jpg
070302M00F1,223,13.59323286,100.9531623,3.701752371,224,0.055,0.05467987,0+000,13.593233,100.953162,FALSE,223.jpg
070302M00F1,224,13.59318832,100.9531556,3.718557164,225,0.06,0.05966568,0+000,13.593188,100.953156,FALSE,224.jpg
070302M00F1,225,13.5931433,100.9531488,3.733698151,226,0.065,0.06471062,0+000,13.593143,100.953149,FALSE,225.jpg
070302M00F1,226,13.59309872,100.9531421,3.744912544,227,0.07,0.06971169,0+000,13.593099,100.953142,FALSE,226.jpg
070302M00F1,227,13.59305399,100.9531353,3.756166917,228,0.075,0.07473755,0+000,13.593054,100.953135,FALSE,227.jpg
070302M00F1,228,13.59300973,100.9531286,3.767301349,229,0.08,0.07972527,0+000,13.59301,100.953129,FALSE,228.jpg
070302M00F1,229,13.59296487,100.9531217,3.77,230,0.085,0.08474922,0+000,13.592965,100.953122,FALSE,229.jpg
070302M00F1,230,13.59292011,100.9531148,3.77,231,0.09,0.08976364,0+000,13.59292,100.953115,FALSE,230.jpg
070302M00F1,231,13.59287551,100.9531078,3.77,232,0.095,0.09477425,0+000,13.592876,100.953108,FALSE,231.jpg
070302M00F1,232,13.59283065,100.9531008,3.771352705,233,0.1,0.09981537,0+000,13.592831,100.953101,FALSE,232.jpg
070302M00F1,233,13.59278574,100.9530937,3.779619238,234,0.105,0.1048222,0+000,13.592786,100.953094,FALSE,233.jpg
070302M00F1,234,13.59274082,100.9530865,3.787885772,235,0.11,0.1098347,0+000,13.592741,100.953086,FALSE,234.jpg
