Section,FrameNo,InterLat,InterLon,InterAlt,FrameNoCalculated,Sub_Distance__km_,MeasuredChainage,ReferencePoints,Latitude__deg_,Longitude__deg_,GPS_position_is_calculated,ImageFilename
LEADIN,190,13.69369412,100.6010187,1.92101949,190,0.965,-0.004682541,Start,13.693694,100.601019,FALSE,190.jpg
0102209R03,191,13.69367239,100.6009785,1.998228228,191,0,0.000312805,Sukhumvit 62,13.693672,100.600978,FALSE,191.jpg
0102209R03,192,13.69365105,100.6009381,2.118858859,192,0.005,0.005310059,Sukhumvit 62,13.693651,100.600938,FALSE,192.jpg
0102209R03,193,13.69363109,100.6008973,2.303703148,193,0.01,0.01032066,Sukhumvit 62,13.693631,100.600897,FALSE,193.jpg
0102209R03,194,13.69361227,100.6008563,2.534132934,194,0.015,0.01531029,Sukhumvit 62,13.693612,100.600856,FALSE,194.jpg
0102209R03,195,13.69359355,100.6008149,2.813525,195,0.02,0.02027893,Sukhumvit 62,13.693594,100.600815,FALSE,195.jpg
0102209R03,196,13.69357487,100.6007726,3.15266,196,0.025,0.02529716,Sukhumvit 62,13.693575,100.600773,FALSE,196.jpg
0102209R03,197,13.69355673,100.6007298,3.42272,197,0.03,0.03031731,Sukhumvit 62,13.693557,100.60073,FALSE,197.jpg
0102209R03,198,13.69353948,100.6006867,3.59516,198,0.035,0.03536034,Sukhumvit 62,13.693539,100.600687,FALSE,198.jpg
0102209R03,199,13.69352221,100.600644,3.764972486,199,0.04,0.0404129,Sukhumvit 62,13.693522,100.600644,FALSE,199.jpg
0102209R03,200,13.69350451,100.6006014,3.932851426,200,0.045,0.04545403,Sukhumvit 62,13.693505,100.600601,FALSE,200.jpg
0102209R03,201,13.6934872,100.6005596,4.103771886,201,0.05,0.05049515,Sukhumvit 62,13.693487,100.60056,FALSE,201.jpg
0102209R03,202,13.69346952,100.600516,4.336628314,202,0.056,0.05555153,Sukhumvit 62,13.69347,100.600516,FALSE,202.jpg
0102209R03,203,13.69345227,100.6004735,4.563811906,203,0.061,0.06059837,Sukhumvit 62,13.693452,100.600474,FALSE,203.jpg
0102209R03,204,13.69343477,100.6004304,4.78,204,0.066,0.06565285,Sukhumvit 62,13.693435,100.60043,FALSE,204.jpg
0102209R03,205,13.69341756,100.600388,4.988051948,205,0.071,0.0706768,Sukhumvit 62,13.693418,100.600388,FALSE,205.jpg
0102209R03,206,13.69340026,100.6003459,5.186373187,206,0.076,0.07570076,Sukhumvit 62,13.6934,100.600346,FALSE,206.jpg
0102209R03,207,13.69338226,100.6003036,5.362411206,207,0.081,0.08070946,Sukhumvit 62,13.693382,100.600304,FALSE,207.jpg
0102209R03,208,13.69336432,100.6002615,5.537998999,208,0.086,0.08573723,Sukhumvit 62,13.693364,100.600261,FALSE,208.jpg
0102209R03,209,13.69334628,100.6002189,5.776803197,209,0.091,0.09078217,Sukhumvit 62,13.693346,100.600219,FALSE,209.jpg
0102209R03,210,13.69332843,100.6001768,6.038741259,210,0.096,0.09580803,Sukhumvit 62,13.693328,100.600177,FALSE,210.jpg
0102209R03,211,13.69331078,100.6001351,6.291990995,211,0.101,0.1008148,Sukhumvit 62,13.693311,100.600135,FALSE,211.jpg
0102209R03,212,13.69329272,100.600093,6.4687994,212,0.106,0.1058216,Sukhumvit 62,13.693293,100.600093,FALSE,212.jpg
0102209R03,213,13.69327464,100.6000508,6.645842921,213,0.111,0.1107903,Sukhumvit 62,13.693275,100.600051,FALSE,213.jpg
0102209R03,214,13.69325665,100.6000084,6.843142857,214,0.116,0.1158085,Sukhumvit 62,13.693257,100.600008,FALSE,214.jpg
0102209R03,215,13.69323917,100.5999664,7.064571429,215,0.121,0.120779,Sukhumvit 62,13.693239,100.599966,FALSE,215.jpg
0102209R03,216,13.69322132,100.5999236,7.290571429,216,0.126,0.1257782,Sukhumvit 62,13.693221,100.599924,FALSE,216.jpg
0102209R03,217,13.69320474,100.5998815,7.653892216,217,0.131,0.1307354,Sukhumvit 62,13.693205,100.599881,FALSE,217.jpg
0102209R03,218,13.6931879,100.5998384,8.048143713,218,0.136,0.1356945,Sukhumvit 62,13.693188,100.599838,FALSE,218.jpg
