Section,FrameNo,InterLat,InterLon,InterAlt,FrameNoCalculated,Sub_Distance__km_,MeasuredChainage,ReferencePoints,Latitude__deg_,Longitude__deg_,GPS_position_is_calculated,ImageFilename
LEADIN,297,13.70359404,100.5932159,9.748470765,298,1.497,-0.000531197,Start,13.703594,100.593216,FALSE,297.jpg
0301100F03,298,13.70355629,100.5931906,9.779135432,299,0.004,0.004483461,0+000,13.703556,100.593191,FALSE,298.jpg
0301100F03,299,13.70351847,100.5931653,9.809865067,300,0.01,0.009506464,0+000,13.703518,100.593165,FALSE,299.jpg
0301100F03,300,13.70348114,100.5931404,9.868476096,301,0.014,0.01446843,0+000,13.703481,100.59314,FALSE,300.jpg
0301100F03,301,13.70344329,100.5931152,9.942270916,302,0.02,0.01951313,0+000,13.703443,100.593115,FALSE,301.jpg
0301100F03,302,13.7034056,100.5930901,10.01575697,303,0.025,0.02451634,0+000,13.703406,100.59309,FALSE,302.jpg
0301100F03,303,13.70336814,100.5930651,10.08877988,304,0.029,0.02947736,0+000,13.703368,100.593065,FALSE,303.jpg
0301100F03,304,13.70333043,100.5930398,10.19015075,305,0.034,0.03448033,0+000,13.70333,100.59304,FALSE,304.jpg
0301100F03,305,13.70329248,100.5930142,10.32792462,306,0.04,0.039505,0+000,13.703292,100.593014,FALSE,305.jpg
0301100F03,306,13.70325469,100.5929887,10.46512563,307,0.045,0.04450774,0+000,13.703255,100.592989,FALSE,306.jpg
0301100F03,307,13.7032169,100.5929632,10.60232663,308,0.049,0.04949021,0+000,13.703217,100.592963,FALSE,307.jpg
0301100F03,308,13.70317916,100.5929378,10.735445,309,0.054,0.05447245,0+000,13.703179,100.592938,FALSE,308.jpg
0301100F03,309,13.70314109,100.5929127,10.859885,310,0.06,0.05951715,0+000,13.703141,100.592913,FALSE,309.jpg
0301100F03,310,13.70310358,100.5928879,10.98254,311,0.064,0.06447935,0+000,13.703104,100.592888,FALSE,310.jpg
0301100F03,311,13.70306536,100.5928627,11.10749,312,0.07,0.06952214,0+000,13.703065,100.592863,FALSE,311.jpg
0301100F03,312,13.70302746,100.5928376,11.2375974,313,0.075,0.07451558,0+000,13.703027,100.592838,FALSE,312.jpg
0301100F03,313,13.70299008,100.5928126,11.39538961,314,0.079,0.07948709,0+000,13.70299,100.592813,FALSE,313.jpg
0301100F03,314,13.70295223,100.5927873,11.55512987,315,0.084,0.08449101,0+000,13.702952,100.592787,FALSE,314.jpg
0301100F03,315,13.70291438,100.592762,11.71487013,316,0.089,0.08949471,0+000,13.702914,100.592762,FALSE,315.jpg
0301100F03,316,13.70287635,100.5927366,11.878009,317,0.095,0.09451771,0+000,13.702876,100.592737,FALSE,316.jpg
0301100F03,317,13.70283886,100.5927114,12.06297649,318,0.1,0.09950042,0+000,13.702839,100.592711,FALSE,317.jpg
0301100F03,318,13.70280092,100.5926859,12.2501951,319,0.105,0.1045246,0+000,13.702801,100.592686,FALSE,318.jpg
0301100F03,319,13.70276313,100.5926606,12.43666333,320,0.11,0.1095271,0+000,13.702763,100.592661,FALSE,319.jpg
0301100F03,320,13.70272531,100.5926352,12.62329341,321,0.115,0.1145298,0+000,13.702725,100.592635,FALSE,320.jpg
0301100F03,321,13.70268788,100.59261,12.80792415,322,0.12,0.1195338,0+000,13.702688,100.59261,FALSE,321.jpg
0301100F03,322,13.70265046,100.5925848,12.99255489,323,0.125,0.1245375,0+000,13.70265,100.592585,FALSE,322.jpg
0301100F03,323,13.70261281,100.5925594,13.17829341,324,0.13,0.1295614,0+000,13.702613,100.592559,FALSE,323.jpg
0301100F03,324,13.70257544,100.5925343,13.36277555,325,0.135,0.1345441,0+000,13.702575,100.592534,FALSE,324.jpg
0301100F03,325,13.70253749,100.5925087,13.55253006,326,0.14,0.1395686,0+000,13.702537,100.592509,FALSE,325.jpg
0301100F03,326,13.70249992,100.5924834,13.74040581,327,0.145,0.1445518,0+000,13.7025,100.592483,FALSE,326.jpg
0301100F03,327,13.70246189,100.5924578,13.93053607,328,0.15,0.1495755,0+000,13.702462,100.592458,FALSE,327.jpg
0301100F03,328,13.70242417,100.5924325,14.11913457,329,0.155,0.1545582,0+000,13.702424,100.592432,FALSE,328.jpg
0301100F03,329,13.70238628,100.5924075,14.3086043,330,0.16,0.1595626,0+000,13.702386,100.592407,FALSE,329.jpg
0301100F03,330,13.70234831,100.5923824,14.49844922,331,0.165,0.1645861,0+000,13.702348,100.592382,FALSE,330.jpg
0301100F03,331,13.70231057,100.5923575,14.68716858,332,0.17,0.1695702,0+000,13.702311,100.592357,FALSE,331.jpg
0301100F03,332,13.70227264,100.5923325,14.87448276,333,0.175,0.1745734,0+000,13.702273,100.592333,FALSE,332.jpg
0301100F03,333,13.70223431,100.5923076,15.04965517,334,0.18,0.1795986,0+000,13.702234,100.592308,FALSE,333.jpg
0301100F03,334,13.70219605,100.5922828,15.22448276,335,0.185,0.1846311,0+000,13.702196,100.592283,FALSE,334.jpg
0301100F03,335,13.70215794,100.5922581,15.39862069,336,0.19,0.1896257,0+000,13.702158,100.592258,FALSE,335.jpg
0301100F03,336,13.70211982,100.5922334,15.57754377,337,0.195,0.194628,0+000,13.70212,100.592233,FALSE,336.jpg
0301100F03,337,13.70208145,100.592209,15.77830415,338,0.2,0.1996527,0+000,13.702081,100.592209,FALSE,337.jpg
0301100F03,338,13.70204323,100.5921847,15.97827414,339,0.205,0.2046659,0+000,13.702043,100.592185,FALSE,338.jpg
0301100F03,339,13.70200508,100.5921605,16.17784892,340,0.21,0.2096598,0+000,13.702005,100.59216,FALSE,339.jpg
0301100F03,340,13.70196665,100.5921362,16.376125,341,0.215,0.2146828,0+000,13.701967,100.592136,FALSE,340.jpg
0301100F03,341,13.70192812,100.5921121,16.56625,342,0.22,0.2196877,0+000,13.701928,100.592112,FALSE,341.jpg
0301100F03,342,13.70188982,100.5920881,16.75525,343,0.225,0.2246718,0+000,13.70189,100.592088,FALSE,342.jpg
0301100F03,343,13.70185136,100.5920641,16.945,344,0.23,0.2296758,0+000,13.701851,100.592064,FALSE,343.jpg
0301100F03,344,13.70181263,100.5920403,17.12945636,345,0.235,0.2346985,0+000,13.701813,100.59204,FALSE,344.jpg
0301100F03,345,13.70177361,100.5920172,17.29921197,346,0.24,0.2397225,0+000,13.701774,100.592017,FALSE,345.jpg
0301100F03,346,13.7017349,100.5919944,17.46763092,347,0.245,0.2447073,0+000,13.701735,100.591994,FALSE,346.jpg
0301100F03,347,13.70169596,100.5919713,17.63705237,348,0.25,0.2497303,0+000,13.701696,100.591971,FALSE,347.jpg
0301100F03,348,13.70165662,100.5919485,17.80197995,349,0.255,0.254755,0+000,13.701657,100.591949,FALSE,348.jpg
0301100F03,349,13.70161688,100.5919262,17.95639098,350,0.26,0.2597589,0+000,13.701617,100.591926,FALSE,349.jpg
0301100F03,350,13.70157714,100.5919039,18.11080201,351,0.265,0.2647629,0+000,13.701577,100.591904,FALSE,350.jpg
0301100F03,351,13.7015374,100.5918817,18.26521303,352,0.27,0.269768,0+000,13.701537,100.591882,FALSE,351.jpg
0301100F03,352,13.70149753,100.5918597,18.4206993,353,0.275,0.2747924,0+000,13.701498,100.59186,FALSE,352.jpg
0301100F03,353,13.70145791,100.5918384,18.57616384,354,0.28,0.2797856,0+000,13.701458,100.591838,FALSE,353.jpg
0301100F03,354,13.70141798,100.5918169,18.73286713,355,0.285,0.2848194,0+000,13.701418,100.591817,FALSE,354.jpg
0301100F03,355,13.70137836,100.5917956,18.88833167,356,0.29,0.2898145,0+000,13.701378,100.591796,FALSE,355.jpg
0301100F03,356,13.70133806,100.5917745,19.03854927,357,0.295,0.2948482,0+000,13.701338,100.591775,FALSE,356.jpg
0301100F03,357,13.70129746,100.5917542,19.17889945,358,0.3,0.299844,0+000,13.701297,100.591754,FALSE,357.jpg
0301100F03,358,13.70125686,100.5917339,19.31924962,359,0.305,0.304857,0+000,13.701257,100.591734,FALSE,358.jpg
0301100F03,359,13.70121626,100.5917136,19.4595998,360,0.31,0.3098612,0+000,13.701216,100.591714,FALSE,359.jpg
