Section,FrameNo,InterLat,InterLon,InterAlt,FrameNoCalculated,Sub_Distance__km_,MeasuredChainage,ReferencePoints,Latitude__deg_,Longitude__deg_,GPS_position_is_calculated,ImageFilename
LEADIN,180,13.68206717,100.4793051,1.633374506,181,0.915,-0.004745483,Start,13.682067,100.479305,FALSE,180.jpg
0103215R03,181,13.68205573,100.4792609,1.782307692,182,0,0.000247955,Rama II Road,13.682056,100.479261,FALSE,181.jpg
0103215R03,182,13.68204415,100.4792159,1.981538462,183,0.005,0.00528717,Rama II Road,13.682044,100.479216,FALSE,182.jpg
0103215R03,183,13.68203264,100.4791712,2.179645749,184,0.01,0.01028824,Rama II Road,13.682033,100.479171,FALSE,183.jpg
0103215R03,184,13.68202109,100.4791263,2.378502024,185,0.015,0.01528931,Rama II Road,13.682021,100.479126,FALSE,184.jpg
0103215R03,185,13.68200988,100.4790823,2.673856144,186,0.02,0.020298,Rama II Road,13.68201,100.479082,FALSE,185.jpg
0103215R03,186,13.68199868,100.4790383,2.96993007,187,0.025,0.02526855,Rama II Road,13.681999,100.479038,FALSE,186.jpg
0103215R03,187,13.68198731,100.4789936,3.27043956,188,0.03,0.03026199,Rama II Road,13.681987,100.478994,FALSE,187.jpg
0103215R03,188,13.68197582,100.4789488,3.52923962,189,0.035,0.03527451,Rama II Road,13.681976,100.478949,FALSE,188.jpg
0103215R03,189,13.68196409,100.4789038,3.673736868,190,0.04,0.04032516,Rama II Road,13.681964,100.478904,FALSE,189.jpg
0103215R03,190,13.68195254,100.4788595,3.816113057,191,0.045,0.04530334,Rama II Road,13.681953,100.478859,FALSE,190.jpg
0103215R03,191,13.68194088,100.4788147,3.959814907,192,0.05,0.05033493,Rama II Road,13.681941,100.478815,FALSE,191.jpg
0103215R03,192,13.68192945,100.47877,4.130704648,193,0.055,0.0553627,Rama II Road,13.681929,100.47877,FALSE,192.jpg
0103215R03,193,13.68191826,100.4787255,4.319825087,194,0.06,0.06035614,Rama II Road,13.681918,100.478725,FALSE,193.jpg
0103215R03,194,13.68190706,100.4786809,4.50930035,195,0.065,0.06537247,Rama II Road,13.681907,100.478681,FALSE,194.jpg
