Section,FrameNo,InterLat,InterLon,InterAlt,FrameNoCalculated,Sub_Distance__km_,MeasuredChainage,ReferencePoints,Latitude__deg_,Longitude__deg_,GPS_position_is_calculated,ImageFilename
LEADIN,321,13.65793027,100.6674448,18.79393939,322,1.622,-0.004699707,Start,13.65793,100.667445,FALSE,321.jpg
0501501R07,322,13.65795353,100.6674047,18.770925,323,0,0.000305176,Burapha Withi Expressway,13.657954,100.667405,FALSE,322.jpg
0501501R07,323,13.65797661,100.667365,18.738875,324,0.005,0.005321503,Burapha Withi Expressway,13.657977,100.667365,FALSE,323.jpg
0501501R07,324,13.65799914,100.6673254,18.71156,325,0.01,0.01030731,Burapha Withi Expressway,13.657999,100.667325,FALSE,324.jpg
0501501R07,325,13.65802178,100.6672852,18.6879,326,0.015,0.01536179,Burapha Withi Expressway,13.658022,100.667285,FALSE,325.jpg
0501501R07,326,13.65804439,100.6672444,18.67534,327,0.02,0.02039337,Burapha Withi Expressway,13.658044,100.667244,FALSE,326.jpg
0501501R07,327,13.65806715,100.6672038,18.66307654,328,0.025,0.02542877,Burapha Withi Expressway,13.658067,100.667204,FALSE,327.jpg
0501501R07,328,13.65808993,100.6671637,18.65109055,329,0.03,0.03046036,Burapha Withi Expressway,13.65809,100.667164,FALSE,328.jpg
0501501R07,329,13.65811274,100.6671233,18.63404798,330,0.035,0.0354805,Burapha Withi Expressway,13.658113,100.667123,FALSE,329.jpg
0501501R07,330,13.65813525,100.6670834,18.61455544,331,0.04,0.0404892,Burapha Withi Expressway,13.658135,100.667083,FALSE,330.jpg
0501501R07,331,13.65815761,100.6670432,18.58588412,332,0.046,0.04550934,Burapha Withi Expressway,13.658158,100.667043,FALSE,331.jpg
0501501R07,332,13.65817983,100.6670034,18.57756,333,0.051,0.05052948,Burapha Withi Expressway,13.65818,100.667003,FALSE,332.jpg
0501501R07,333,13.65820196,100.6669636,18.594585,334,0.056,0.05553436,Burapha Withi Expressway,13.658202,100.666964,FALSE,333.jpg
0501501R07,334,13.65822446,100.6669232,18.6,335,0.061,0.06054306,Burapha Withi Expressway,13.658224,100.666923,FALSE,334.jpg
0501501R07,335,13.65824704,100.6668825,18.6,336,0.066,0.06554413,Burapha Withi Expressway,13.658247,100.666883,FALSE,335.jpg
0501501R07,336,13.65826964,100.6668424,18.59484016,337,0.071,0.07057953,Burapha Withi Expressway,13.65827,100.666842,FALSE,336.jpg
0501501R07,337,13.65829212,100.6668026,18.59988989,338,0.076,0.0755806,Burapha Withi Expressway,13.658292,100.666803,FALSE,337.jpg
0501501R07,338,13.65831516,100.6667627,18.67295796,339,0.081,0.08059692,Burapha Withi Expressway,13.658315,100.666763,FALSE,338.jpg
0501501R07,339,13.65833811,100.666723,18.77142857,340,0.086,0.08560562,Burapha Withi Expressway,13.658338,100.666723,FALSE,339.jpg
