Section,FrameNo,InterLat,InterLon,InterAlt,FrameNoCalculated,Sub_Distance__km_,MeasuredChainage,ReferencePoints,Latitude__deg_,Longitude__deg_,GPS_position_is_calculated,ImageFilename
LEADIN,208,13.71196542,100.5683103,9.781454273,209,1.048,-0.003730774,Start,13.711965,100.56831,FALSE,208.jpg
0102309R01,209,13.71195408,100.5682653,9.8098001,210,0.001,0.001270294,Chaloem Maha Nakhon Expressway,13.711954,100.568265,FALSE,209.jpg
0102309R01,210,13.71194232,100.5682204,9.87726,211,0.006,0.006282806,Chaloem Maha Nakhon Expressway,13.711942,100.56822,FALSE,210.jpg
0102309R01,211,13.7119306,100.5681757,9.94471,212,0.011,0.01125717,Chaloem Maha Nakhon Expressway,13.711931,100.568176,FALSE,211.jpg
0102309R01,212,13.71191884,100.5681306,9.999324324,213,0.016,0.01626968,Chaloem Maha Nakhon Expressway,13.711919,100.568131,FALSE,212.jpg
0102309R01,213,13.71190735,100.5680861,9.995735736,214,0.021,0.02126312,Chaloem Maha Nakhon Expressway,13.711907,100.568086,FALSE,213.jpg
0102309R01,214,13.71189577,100.5680413,9.992117117,215,0.026,0.02627945,Chaloem Maha Nakhon Expressway,13.711896,100.568041,FALSE,214.jpg
0102309R01,215,13.7118843,100.5679965,9.974830339,216,0.031,0.03129196,Chaloem Maha Nakhon Expressway,13.711884,100.567996,FALSE,215.jpg
0102309R01,216,13.7118731,100.5679524,9.938702595,217,0.036,0.03627396,Chaloem Maha Nakhon Expressway,13.711873,100.567952,FALSE,216.jpg
0102309R01,217,13.71186182,100.567908,9.902325349,218,0.041,0.04125595,Chaloem Maha Nakhon Expressway,13.711862,100.567908,FALSE,217.jpg
0102309R01,218,13.7118504,100.5678631,9.970890445,219,0.046,0.04629517,Chaloem Maha Nakhon Expressway,13.71185,100.567863,FALSE,218.jpg
0102309R01,219,13.71183905,100.5678184,10.09173087,220,0.051,0.05130005,Chaloem Maha Nakhon Expressway,13.711839,100.567818,FALSE,219.jpg
0102309R01,220,13.71182767,100.5677736,10.21290145,221,0.056,0.05632019,Chaloem Maha Nakhon Expressway,13.711828,100.567774,FALSE,220.jpg
0102309R01,221,13.71181818,100.5677286,10.05375433,222,0.061,0.06132507,Chaloem Maha Nakhon Expressway,13.711818,100.567729,FALSE,221.jpg
0102309R01,222,13.71180879,100.5676835,9.876830114,223,0.066,0.06635284,Chaloem Maha Nakhon Expressway,13.711809,100.567683,FALSE,222.jpg
0102309R01,223,13.71179921,100.5676385,9.756208985,224,0.071,0.07136917,Chaloem Maha Nakhon Expressway,13.711799,100.567638,FALSE,223.jpg
0102309R01,224,13.71178832,100.5675928,9.915906108,225,0.076,0.07638168,Chaloem Maha Nakhon Expressway,13.711788,100.567593,FALSE,224.jpg
0102309R01,225,13.71177747,100.5675472,10.07515901,226,0.081,0.08139801,Chaloem Maha Nakhon Expressway,13.711777,100.567547,FALSE,225.jpg
0102309R01,226,13.71176699,100.5675017,10.17429429,227,0.086,0.08642197,Chaloem Maha Nakhon Expressway,13.711767,100.567502,FALSE,226.jpg
0102309R01,227,13.71175704,100.5674562,10.18495495,228,0.091,0.09144211,Chaloem Maha Nakhon Expressway,13.711757,100.567456,FALSE,227.jpg
0102309R01,228,13.71174718,100.5674111,10.19552553,229,0.096,0.09645462,Chaloem Maha Nakhon Expressway,13.711747,100.567411,FALSE,228.jpg
0102309R01,229,13.71173633,100.5673661,10.20808787,230,0.101,0.1014748,Chaloem Maha Nakhon Expressway,13.711736,100.567366,FALSE,229.jpg
0102309R01,230,13.71172483,100.5673215,10.22202696,231,0.106,0.1064911,Chaloem Maha Nakhon Expressway,13.711725,100.567322,FALSE,230.jpg
0102309R01,231,13.71171339,100.5672772,10.23588617,232,0.111,0.1114998,Chaloem Maha Nakhon Expressway,13.711713,100.567277,FALSE,231.jpg
0102309R01,232,13.71170123,100.5672326,10.261915,233,0.117,0.1165199,Chaloem Maha Nakhon Expressway,13.711701,100.567233,FALSE,232.jpg
0102309R01,233,13.7116888,100.567188,10.29301,234,0.122,0.1215248,Chaloem Maha Nakhon Expressway,13.711689,100.567188,FALSE,233.jpg
0102309R01,234,13.71167639,100.5671436,10.324015,235,0.127,0.126545,Chaloem Maha Nakhon Expressway,13.711676,100.567144,FALSE,234.jpg
0102309R01,235,13.71166376,100.5670993,10.39090955,236,0.132,0.1315613,Chaloem Maha Nakhon Expressway,13.711664,100.567099,FALSE,235.jpg
0102309R01,236,13.71165105,100.567055,10.46644178,237,0.137,0.1365814,Chaloem Maha Nakhon Expressway,13.711651,100.567055,FALSE,236.jpg
0102309R01,237,13.71163839,100.5670108,10.54175412,238,0.142,0.1415825,Chaloem Maha Nakhon Expressway,13.711638,100.567011,FALSE,237.jpg
0102309R01,238,13.7116269,100.5669665,10.23486229,239,0.147,0.1465797,Chaloem Maha Nakhon Expressway,13.711627,100.566967,FALSE,238.jpg
0102309R01,239,13.71161552,100.566922,9.879494241,240,0.152,0.1515884,Chaloem Maha Nakhon Expressway,13.711616,100.566922,FALSE,239.jpg
0102309R01,240,13.7116041,100.5668774,9.523094642,241,0.157,0.1565781,Chaloem Maha Nakhon Expressway,13.711604,100.566877,FALSE,240.jpg
0102309R01,241,13.71159193,100.5668332,9.544137931,242,0.162,0.1615753,Chaloem Maha Nakhon Expressway,13.711592,100.566833,FALSE,241.jpg
0102309R01,242,13.71157969,100.5667888,9.568625687,243,0.167,0.1665802,Chaloem Maha Nakhon Expressway,13.71158,100.566789,FALSE,242.jpg
0102309R01,243,13.71156756,100.5667441,9.593253373,244,0.172,0.1715965,Chaloem Maha Nakhon Expressway,13.711568,100.566744,FALSE,243.jpg
0102309R01,244,13.71155668,100.5666995,9.617811094,245,0.177,0.1765671,Chaloem Maha Nakhon Expressway,13.711557,100.5667,FALSE,244.jpg
0102309R01,245,13.71154565,100.5666544,9.642718641,246,0.182,0.1815872,Chaloem Maha Nakhon Expressway,13.711546,100.566654,FALSE,245.jpg
0102309R01,246,13.71153464,100.5666093,9.755432284,247,0.187,0.1865845,Chaloem Maha Nakhon Expressway,13.711535,100.566609,FALSE,246.jpg
0102309R01,247,13.71152355,100.5665643,10.07031484,248,0.192,0.1915779,Chaloem Maha Nakhon Expressway,13.711524,100.566564,FALSE,247.jpg
0102309R01,248,13.71151236,100.5665188,10.38783608,249,0.197,0.1965904,Chaloem Maha Nakhon Expressway,13.711512,100.566519,FALSE,248.jpg
0102309R01,249,13.71150207,100.5664735,10.5722634,250,0.202,0.2016106,Chaloem Maha Nakhon Expressway,13.711502,100.566473,FALSE,249.jpg
0102309R01,250,13.71149265,100.5664286,10.63381072,251,0.207,0.2066002,Chaloem Maha Nakhon Expressway,13.711493,100.566429,FALSE,250.jpg
0102309R01,251,13.71148319,100.5663834,10.69569855,252,0.212,0.2116051,Chaloem Maha Nakhon Expressway,13.711483,100.566383,FALSE,251.jpg
0102309R01,252,13.71147346,100.5663378,10.48941558,253,0.217,0.2166138,Chaloem Maha Nakhon Expressway,13.711473,100.566338,FALSE,252.jpg
0102309R01,253,13.71146368,100.5662922,10.20332667,254,0.222,0.2216072,Chaloem Maha Nakhon Expressway,13.711464,100.566292,FALSE,253.jpg
0102309R01,254,13.71145387,100.5662464,9.921451451,255,0.227,0.2266197,Chaloem Maha Nakhon Expressway,13.711454,100.566246,FALSE,254.jpg
0102309R01,255,13.71144447,100.5662019,10.02624625,256,0.232,0.231617,Chaloem Maha Nakhon Expressway,13.711444,100.566202,FALSE,255.jpg
0102309R01,256,13.71143501,100.5661572,10.13176677,257,0.237,0.2366562,Chaloem Maha Nakhon Expressway,13.711435,100.566157,FALSE,256.jpg
0102309R01,257,13.71142545,100.5661126,10.17813407,258,0.242,0.2416878,Chaloem Maha Nakhon Expressway,13.711425,100.566113,FALSE,257.jpg
0102309R01,258,13.71141545,100.566068,10.05312156,259,0.247,0.2467041,Chaloem Maha Nakhon Expressway,13.711415,100.566068,FALSE,258.jpg
0102309R01,259,13.71140552,100.5660236,9.928984492,260,0.252,0.2517166,Chaloem Maha Nakhon Expressway,13.711406,100.566024,FALSE,259.jpg
0102309R01,260,13.71139565,100.5659788,9.726403596,261,0.257,0.2567291,Chaloem Maha Nakhon Expressway,13.711396,100.565979,FALSE,260.jpg
0102309R01,261,13.71138582,100.5659332,9.424415584,262,0.262,0.2617455,Chaloem Maha Nakhon Expressway,13.711386,100.565933,FALSE,261.jpg
