Section,FrameNo,InterLat,InterLon,InterAlt,FrameNoCalculated,Sub_Distance__km_,MeasuredChainage,ReferencePoints,Latitude__deg_,Longitude__deg_,GPS_position_is_calculated,ImageFilename
LEADIN,0,13.66976251,100.624283,19.381725,1,0.004,-1.413546,Start,13.669763,100.624283,FALSE,0.jpg
LEADIN,1,13.66977149,100.6242373,19.400085,2,0.009,-1.40851,Start,13.669771,100.624237,FALSE,1.jpg
LEADIN,2,13.66978042,100.6241919,19.418355,3,0.014,-1.403488,Start,13.66978,100.624192,FALSE,2.jpg
LEADIN,3,13.6697892,100.6241472,19.43631,4,0.019,-1.398556,Start,13.669789,100.624147,FALSE,3.jpg
LEADIN,4,13.66979833,100.6241017,19.4660576,5,0.024,-1.393499,Start,13.669798,100.624102,FALSE,4.jpg
LEADIN,5,13.66980736,100.6240569,19.49815293,6,0.029,-1.388493,Start,13.669807,100.624057,FALSE,5.jpg
LEADIN,6,13.66981643,100.624012,19.53040715,7,0.034,-1.383488,Start,13.669816,100.624012,FALSE,6.jpg
LEADIN,7,13.66982548,100.6239672,19.56258193,8,0.039,-1.378481,Start,13.669825,100.623967,FALSE,7.jpg
LEADIN,8,13.66983457,100.6239221,19.59491559,9,0.044,-1.373468,Start,13.669835,100.623922,FALSE,8.jpg
LEADIN,9,13.66984366,100.6238762,19.61565809,10,0.049,-1.368429,Start,13.669844,100.623876,FALSE,9.jpg
LEADIN,10,13.66985257,100.623831,19.63390318,11,0.054,-1.363476,Start,13.669853,100.623831,FALSE,10.jpg
LEADIN,11,13.66986167,100.6237849,19.65251135,12,0.059,-1.358442,Start,13.669862,100.623785,FALSE,11.jpg
LEADIN,12,13.66987068,100.6237392,19.67093797,13,0.064,-1.353464,Start,13.669871,100.623739,FALSE,12.jpg
LEADIN,13,13.66987969,100.6236936,19.6893646,14,0.069,-1.348488,Start,13.66988,100.623694,FALSE,13.jpg
LEADIN,14,13.66988831,100.6236483,19.74736264,15,0.074,-1.34346,Start,13.669888,100.623648,FALSE,14.jpg
LEADIN,15,13.66989683,100.6236035,19.80617383,16,0.079,-1.338482,Start,13.669897,100.623603,FALSE,15.jpg
LEADIN,16,13.66990543,100.6235582,19.86556444,17,0.084,-1.333456,Start,13.669905,100.623558,FALSE,16.jpg
LEADIN,17,13.66991399,100.6235132,19.92466533,18,0.089,-1.328453,Start,13.669914,100.623513,FALSE,17.jpg
LEADIN,18,13.66992267,100.6234674,19.984,19,0.094,-1.323385,Start,13.669923,100.623467,FALSE,18.jpg
LEADIN,19,13.66993149,100.6234208,20.0365,20,0.099,-1.318247,Start,13.669931,100.623421,FALSE,19.jpg
LEADIN,20,13.66994002,100.6233758,20.08725,21,0.104,-1.31328,Start,13.66994,100.623376,FALSE,20.jpg
LEADIN,21,13.66994867,100.62333,20.13875,22,0.109,-1.308243,Start,13.669949,100.62333,FALSE,21.jpg
LEADIN,22,13.66995724,100.6232847,20.18975,23,0.114,-1.303251,Start,13.669957,100.623285,FALSE,22.jpg
LEADIN,23,13.66996576,100.6232395,20.26957979,24,0.119,-1.298262,Start,13.669966,100.62324,FALSE,23.jpg
LEADIN,24,13.66997421,100.6231942,20.4591946,25,0.124,-1.293222,Start,13.669974,100.623194,FALSE,24.jpg
LEADIN,25,13.66998258,100.6231493,20.64696848,26,0.129,-1.288233,Start,13.669983,100.623149,FALSE,25.jpg
LEADIN,26,13.66999099,100.6231042,20.83566283,27,0.134,-1.283218,Start,13.669991,100.623104,FALSE,26.jpg
LEADIN,27,13.67000526,100.6230277,21.1515,28,0.143,-1.274715,Start,13.670005,100.623028,FALSE,27.jpg
LEADIN,28,13.67001403,100.6229826,21.2025,29,0.148,-1.269724,Start,13.670014,100.622983,FALSE,28.jpg
LEADIN,29,13.67002285,100.6229373,21.25375,30,0.153,-1.264709,Start,13.670023,100.622937,FALSE,29.jpg
LEADIN,30,13.67003166,100.622892,21.305,31,0.158,-1.259695,Start,13.670032,100.622892,FALSE,30.jpg
LEADIN,31,13.67004043,100.6228469,21.356,32,0.163,-1.254705,Start,13.67004,100.622847,FALSE,31.jpg
LEADIN,32,13.67004928,100.6228016,21.40203,33,0.168,-1.249691,Start,13.670049,100.622802,FALSE,32.jpg
LEADIN,33,13.6700583,100.6227561,21.41638,34,0.173,-1.244675,Start,13.670058,100.622756,FALSE,33.jpg
LEADIN,34,13.67006727,100.6227108,21.43066,35,0.178,-1.239685,Start,13.670067,100.622711,FALSE,34.jpg
LEADIN,35,13.67008428,100.622625,21.457715,36,0.187,-1.23023,Start,13.670084,100.622625,FALSE,35.jpg
LEADIN,36,13.67009323,100.6225798,21.46496252,37,0.192,-1.225258,Start,13.670093,100.62258,FALSE,36.jpg
LEADIN,37,13.67010227,100.6225344,21.427991,38,0.197,-1.220232,Start,13.670102,100.622534,FALSE,37.jpg
LEADIN,38,13.67011126,100.6224893,21.3911994,39,0.202,-1.215229,Start,13.670111,100.622489,FALSE,38.jpg
LEADIN,39,13.67012034,100.6224436,21.35404798,40,0.207,-1.210186,Start,13.67012,100.622444,FALSE,39.jpg
LEADIN,40,13.67012938,100.6223982,21.31707646,41,0.212,-1.20517,Start,13.670129,100.622398,FALSE,40.jpg
LEADIN,41,13.6701385,100.6223535,21.29884442,42,0.217,-1.200218,Start,13.670138,100.622353,FALSE,41.jpg
LEADIN,42,13.67014839,100.6223077,21.33388194,43,0.222,-1.195187,Start,13.670148,100.622308,FALSE,42.jpg
LEADIN,43,13.67015819,100.6222624,21.36857929,44,0.227,-1.190187,Start,13.670158,100.622262,FALSE,43.jpg
LEADIN,44,13.67016808,100.6222166,21.40361681,45,0.232,-1.185144,Start,13.670168,100.622217,FALSE,44.jpg
LEADIN,45,13.67017785,100.6221714,21.43822911,46,0.237,-1.180174,Start,13.670178,100.622171,FALSE,45.jpg
LEADIN,46,13.67018733,100.6221259,21.43601098,47,0.242,-1.175138,Start,13.670187,100.622126,FALSE,46.jpg
LEADIN,47,13.67019613,100.6220807,21.37255617,48,0.247,-1.170132,Start,13.670196,100.622081,FALSE,47.jpg
LEADIN,48,13.67020489,100.6220356,21.30941088,49,0.252,-1.165133,Start,13.670205,100.622036,FALSE,48.jpg
LEADIN,49,13.67021369,100.6219904,21.24595607,50,0.257,-1.160124,Start,13.670214,100.62199,FALSE,49.jpg
LEADIN,50,13.67022245,100.6219454,21.18281078,51,0.262,-1.155134,Start,13.670222,100.621945,FALSE,50.jpg
LEADIN,51,13.67023125,100.6219,21.13615232,52,0.267,-1.150084,Start,13.670231,100.6219,FALSE,51.jpg
LEADIN,52,13.6702472,100.6218177,21.08422354,53,0.276,-1.140898,Start,13.670247,100.621818,FALSE,52.jpg
LEADIN,53,13.6702559,100.6217728,21.05590504,54,0.281,-1.135889,Start,13.670256,100.621773,FALSE,53.jpg
LEADIN,54,13.67026462,100.6217278,21.02751731,55,0.286,-1.130873,Start,13.670265,100.621728,FALSE,54.jpg
LEADIN,55,13.67027337,100.6216825,21.00215587,56,0.291,-1.125866,Start,13.670273,100.621683,FALSE,55.jpg
LEADIN,56,13.67028223,100.6216366,20.9815587,57,0.296,-1.120884,Start,13.670282,100.621637,FALSE,56.jpg
LEADIN,57,13.67029102,100.621591,20.96111336,58,0.301,-1.115931,Start,13.670291,100.621591,FALSE,57.jpg
LEADIN,58,13.67030007,100.621544,20.94006073,59,0.306,-1.110825,Start,13.6703,100.621544,FALSE,58.jpg
LEADIN,59,13.67030895,100.621498,20.91941296,60,0.311,-1.10582,Start,13.670309,100.621498,FALSE,59.jpg
LEADIN,60,13.67031786,100.6214523,20.89673337,61,0.316,-1.100821,Start,13.670318,100.621452,FALSE,60.jpg
LEADIN,61,13.6703268,100.6214071,20.87236118,62,0.321,-1.095837,Start,13.670327,100.621407,FALSE,61.jpg
LEADIN,62,13.67033583,100.6213613,20.84774887,63,0.326,-1.090794,Start,13.670336,100.621361,FALSE,62.jpg
LEADIN,63,13.67034478,100.6213159,20.82331666,64,0.331,-1.085785,Start,13.670345,100.621316,FALSE,63.jpg
LEADIN,64,13.67035374,100.6212705,20.79888444,65,0.336,-1.08079,Start,13.670354,100.621271,FALSE,64.jpg
LEADIN,65,13.67036274,100.6212249,20.767815,66,0.342,-1.075748,Start,13.670363,100.621225,FALSE,65.jpg
LEADIN,66,13.67037167,100.6211796,20.733305,67,0.347,-1.070757,Start,13.670372,100.62118,FALSE,66.jpg
